Format Version,1.21,Take Name,Take 2024-08-16 12.32.59 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.32.59.138 AM,Total Frames in Take,1941,Total Exported Frames,1941,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1751,35.020000,-0.000845,0.901067,-0.009208,-0.433582,0.118392,0.017338,0.133146,0.058735,0.129177,0.013514,0.183917,1.000000,0.150054,0.034616,0.132194,0.801413,0.074038,0.013067,0.160315,0.799756,0.067979,0.012638,0.100296,0.000000,0.170712,0.012854,0.089007,0.636559,,,,0.150125,0.034781,0.131736,0.074103,0.012931,0.160030,,,,0.170130,0.012435,0.090315,0.009334,0.018103,-0.195093,0.159226,0.018537,-0.188655,,,,0.154833,0.422352,0.167121,,,,,,,0.000625,0.018206,0.004616,,,,,,,,,,0.145015,0.420330,0.064875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080134,-0.039574,0.131328,,,,0.061707,0.420719,0.125564,,,
1752,35.040000,-0.000764,0.901390,-0.009501,-0.432904,0.118315,0.017325,0.133217,0.058734,0.129024,0.013533,0.184006,1.000000,0.149977,0.034607,0.132302,0.803997,0.073921,0.013065,0.160321,0.801571,0.067952,0.012600,0.100293,0.000000,0.170702,0.012822,0.089160,0.643370,,,,0.150055,0.034782,0.131848,0.073987,0.012928,0.160045,,,,0.170125,0.012399,0.090440,0.009317,0.018092,-0.195092,0.159221,0.018541,-0.188655,,,,0.154886,0.422370,0.167091,,,,,,,0.000620,0.018215,0.004604,,,,,,,,,,0.145233,0.420302,0.064801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080032,-0.039567,0.131355,,,,0.061896,0.420744,0.125299,,,
1753,35.060000,-0.000034,0.901639,-0.009079,-0.432393,0.118284,0.017234,0.133280,0.058756,0.128928,0.013417,0.184081,1.000000,0.149975,0.034463,0.132404,0.798605,0.073851,0.013045,0.160333,0.799824,0.067951,0.012598,0.100298,0.000000,0.170713,0.012649,0.089283,0.642143,,,,0.150065,0.034643,0.131937,0.073913,0.012908,0.160070,,,,0.170140,0.012228,0.090574,0.009176,0.018273,-0.195369,0.159226,0.018543,-0.188645,,,,0.155626,0.422195,0.167490,,,,,,,0.000616,0.018212,0.004598,,,,,,,,,,0.146147,0.420208,0.065160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079997,-0.039660,0.131429,,,,,,,,,
1754,35.080000,0.000987,0.901547,-0.008353,-0.432600,0.118338,0.017122,0.133316,0.058779,0.128995,0.013257,0.184111,1.000000,0.150072,0.034273,0.132434,0.796692,0.073907,0.013031,0.160386,0.801842,0.067979,0.012624,0.100354,0.000000,0.170737,0.012426,0.089294,0.647374,,,,0.150169,0.034449,0.131960,0.073960,0.012897,0.160139,,,,0.170178,0.012011,0.090571,0.009172,0.018267,-0.195370,0.159248,0.018559,-0.188627,,,,0.157295,0.421785,0.168291,,,,,,,0.000617,0.018201,0.004613,,,,,,,,,,0.147640,0.420090,0.065894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080072,-0.039733,0.131528,,,,,,,,,
1755,35.100000,0.001825,0.901459,-0.007755,-0.432791,0.118414,0.017080,0.133336,0.058817,0.129084,0.013176,0.184125,1.000000,0.150182,0.034167,0.132447,0.789544,0.073986,0.013070,0.160423,0.802320,0.068033,0.012696,0.100393,0.000000,0.170785,0.012293,0.089291,0.645300,,,,0.150272,0.034353,0.131932,0.074034,0.012946,0.160199,,,,0.170248,0.011889,0.090589,0.009186,0.018271,-0.195377,0.159282,0.018576,-0.188620,,,,0.159150,0.421540,0.169150,,,,,,,0.000626,0.018209,0.004612,,,,,,,,,,0.149536,0.420045,0.066724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080153,-0.039758,0.131580,,,,,,,,,
1756,35.120000,0.002595,0.901538,-0.006817,-0.432638,0.118512,0.017143,0.133347,0.058876,0.129155,0.013163,0.184136,1.000000,0.150318,0.034160,0.132487,0.782017,0.074066,0.013202,0.160414,0.799311,0.068134,0.012903,0.100382,0.000000,0.170889,0.012286,0.089316,0.637677,,,,0.150412,0.034345,0.131951,0.074116,0.013086,0.160208,,,,0.170349,0.011884,0.090648,0.009250,0.018325,-0.195283,0.159286,0.018580,-0.188620,,,,0.160713,0.421355,0.169872,,,,,,,0.000625,0.018197,0.004628,,,,,,,,,,0.151210,0.420140,0.067397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080263,-0.039678,0.131660,,,,0.067417,0.421460,0.127703,,,
1757,35.140000,0.003038,0.902076,-0.005983,-0.431525,0.118671,0.017194,0.133271,0.058947,0.129182,0.013141,0.184082,1.000000,0.150505,0.034165,0.132509,0.770990,0.074152,0.013290,0.160223,0.793288,0.068369,0.013067,0.100176,0.000000,0.171150,0.012308,0.089365,0.623466,,,,0.150596,0.034373,0.131929,0.074215,0.013189,0.160046,,,,0.170595,0.011905,0.090754,0.009173,0.018269,-0.195366,0.159276,0.018575,-0.188614,,,,0.161637,0.421325,0.170428,,,,,,,0.000623,0.018193,0.004626,,,,,,,,,,0.152464,0.420316,0.067827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080402,-0.039637,0.131553,,,,,,,,,
1758,35.160000,0.002183,0.903713,-0.006824,-0.428079,0.118846,0.017252,0.133242,0.058972,0.128979,0.013263,0.184135,1.000000,0.150645,0.034296,0.132709,0.824937,0.074132,0.013265,0.159858,0.805838,0.068807,0.012983,0.099768,0.000000,0.171669,0.012454,0.089741,0.664990,,,,0.150700,0.034205,0.132403,0.074355,0.013208,0.159629,,,,0.171132,0.011994,0.090891,0.009209,0.018328,-0.195398,0.159276,0.018574,-0.188617,,,,0.161896,0.421292,0.170868,,,,,,,0.000613,0.018196,0.004619,,,,,,,,,,0.153407,0.420366,0.068223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080674,-0.039576,0.131214,,,,0.069033,0.421746,0.127630,,,
1759,35.180000,0.001011,0.905585,-0.007378,-0.424099,0.119041,0.017163,0.132711,0.077834,0.128737,0.013199,0.183691,1.000000,0.150798,0.034291,0.132458,0.811060,0.074105,0.013057,0.158934,0.796044,0.069308,0.012761,0.098800,1.000000,0.172256,0.012506,0.089675,0.650310,,,,0.151026,0.034216,0.132326,0.074574,0.013126,0.159065,,,,0.171824,0.012042,0.091069,0.009218,0.018332,-0.195398,0.159280,0.018579,-0.188618,,,,0.161446,0.421223,0.171021,,,,,,,0.000618,0.018215,0.004604,,,,,,,,,,0.153960,0.420353,0.068388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080879,-0.039708,0.130565,,,,0.069144,0.421718,0.126926,,,
1760,35.200000,0.002641,0.908523,-0.004634,-0.417800,0.119321,0.017260,0.131849,0.077746,0.128285,0.013064,0.182944,1.000000,0.151167,0.034224,0.132100,0.745922,0.074004,0.013294,0.157428,0.762737,0.070044,0.013239,0.097232,1.000000,0.173106,0.012480,0.089541,0.566925,,,,0.151515,0.034406,0.131742,0.074327,0.013282,0.157599,,,,0.172427,0.012073,0.091205,0.009285,0.018390,-0.195306,0.159289,0.018580,-0.188620,,,,0.160661,0.421315,0.170687,,,,,,,0.000618,0.018245,0.004570,,,,,,,,,,0.153968,0.420264,0.068059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081084,-0.039725,0.130178,,,,0.068553,0.421547,0.125877,,,
1761,35.220000,0.001530,0.909126,-0.006803,-0.416464,0.119159,0.017181,0.131980,0.077710,0.127990,0.013172,0.183113,1.000000,0.150938,0.034267,0.132272,0.809959,0.073783,0.013117,0.157439,0.770985,0.069999,0.012866,0.097233,1.000000,0.173085,0.012480,0.089843,0.628590,,,,0.151280,0.034209,0.132234,0.074329,0.013187,0.157499,,,,0.172518,0.012030,0.091194,0.009224,0.018331,-0.195402,0.159284,0.018578,-0.188621,,,,0.159833,0.421453,0.169678,,,,,,,0.000614,0.018264,0.004550,,,,,,,,,,0.153254,0.420157,0.066954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081101,-0.039757,0.130033,,,,0.067966,0.421367,0.124741,,,
1762,35.240000,0.001182,0.909144,-0.007851,-0.416407,0.119132,0.017145,0.131967,0.077676,0.127963,0.013233,0.183108,1.000000,0.150885,0.034280,0.132235,0.817949,0.073759,0.013054,0.157428,0.777200,0.069982,0.012700,0.097222,1.000000,0.173069,0.012458,0.089844,0.640651,,,,0.151225,0.034238,0.132201,0.074297,0.013118,0.157483,,,,0.172515,0.012008,0.091147,0.009331,0.018404,-0.195388,0.159278,0.018577,-0.188616,,,,0.158828,0.421718,0.168478,,,,,,,0.000611,0.018265,0.004546,,,,,,,,,,0.152232,0.420047,0.065691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081037,-0.039766,0.129933,,,,0.066864,0.421187,0.123475,,,
1763,35.260000,0.000823,0.909152,-0.008911,-0.416369,0.119091,0.017154,0.131948,0.077636,0.127925,0.013338,0.183095,1.000000,0.150818,0.034338,0.132190,0.825931,0.073723,0.013035,0.157412,0.782410,0.069951,0.012577,0.097206,1.000000,0.173039,0.012481,0.089835,0.652165,,,,0.151155,0.034315,0.132163,0.074251,0.013089,0.157452,,,,0.172497,0.012029,0.091094,0.009216,0.018331,-0.195403,0.159270,0.018569,-0.188617,,,,0.157838,0.422017,0.167539,,,,,,,0.000608,0.018259,0.004551,,,,,,,,,,0.151278,0.419932,0.064707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080951,-0.039724,0.129856,,,,,,,,,
1764,35.280000,0.000653,0.909253,-0.009455,-0.416136,0.119045,0.017168,0.131943,0.077601,0.127855,0.013403,0.183098,1.000000,0.150758,0.034377,0.132186,0.834830,0.073667,0.013036,0.157388,0.787916,0.069926,0.012524,0.097180,1.000000,0.173017,0.012501,0.089862,0.667584,,,,0.151080,0.034378,0.132161,0.074191,0.013080,0.157421,,,,0.172496,0.012043,0.091063,0.009270,0.018385,-0.195302,0.159263,0.018569,-0.188623,,,,0.157105,0.422097,0.166946,,,,,,,0.000612,0.018269,0.004540,,,,,,,,,,0.150706,0.419847,0.064262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080879,-0.039674,0.129806,,,,0.065080,0.420989,0.121918,,,
1765,35.300000,0.000606,0.909340,-0.009526,-0.415945,0.119040,0.017161,0.131942,0.077588,0.127830,0.013402,0.183101,1.000000,0.150751,0.034375,0.132197,0.834830,0.073652,0.013025,0.157368,0.787916,0.069936,0.012507,0.097159,1.000000,0.173030,0.012499,0.089883,0.667584,,,,0.151065,0.034381,0.132179,0.074167,0.013066,0.157402,,,,0.172534,0.012050,0.091032,0.009188,0.018275,-0.195378,0.159267,0.018567,-0.188627,,,,0.156940,0.422153,0.166935,,,,,,,0.000608,0.018287,0.004517,,,,,,,,,,0.150546,0.419830,0.064257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080869,-0.039687,0.129798,,,,0.064953,0.420972,0.121874,,,
1766,35.320000,0.000808,0.909349,-0.009111,-0.415933,0.119052,0.017132,0.131945,0.077587,0.127837,0.013337,0.183102,1.000000,0.150775,0.034323,0.132211,0.846058,0.073660,0.013013,0.157367,0.799135,0.069946,0.012533,0.097157,1.000000,0.173041,0.012456,0.089886,0.689109,,,,0.151087,0.034330,0.132199,0.074170,0.013052,0.157402,,,,0.172556,0.012013,0.091010,0.009224,0.018331,-0.195409,0.159276,0.018569,-0.188628,,,,0.157249,0.421994,0.167485,,,,,,,0.000609,0.018308,0.004496,,,,,,,,,,0.150807,0.419925,0.064722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080841,-0.039786,0.129778,,,,,,,,,
1767,35.340000,0.001098,0.909331,-0.008793,-0.415980,0.119062,0.017104,0.131962,0.077594,0.127849,0.013284,0.183117,1.000000,0.150799,0.034269,0.132232,0.849137,0.073670,0.013012,0.157388,0.802641,0.069949,0.012555,0.097178,1.000000,0.173043,0.012399,0.089897,0.695185,,,,0.151111,0.034277,0.132223,0.074179,0.013051,0.157431,,,,0.172569,0.011961,0.091000,0.009220,0.018326,-0.195401,0.159276,0.018575,-0.188623,,,,0.158000,0.421666,0.168429,,,,,,,0.000604,0.018314,0.004489,,,,,,,,,,0.151546,0.419968,0.065758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080911,-0.039768,0.129874,,,,0.066024,0.421020,0.123352,,,
1768,35.360000,0.002160,0.909008,-0.006846,-0.416717,0.119263,0.017121,0.131822,0.077631,0.128117,0.013134,0.182953,1.000000,0.151061,0.034172,0.132087,0.786586,0.073896,0.013123,0.157309,0.794878,0.070079,0.012839,0.097104,1.000000,0.173160,0.012335,0.089658,0.640702,,,,0.151373,0.034414,0.131728,0.074192,0.013078,0.157445,,,,0.172585,0.011930,0.091017,0.009213,0.018326,-0.195401,0.159275,0.018577,-0.188612,,,,0.158853,0.421491,0.169347,,,,,,,0.000599,0.018307,0.004491,,,,,,,,,,0.152357,0.420144,0.066601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080955,-0.039798,0.129947,,,,0.066902,0.421190,0.124287,,,
1769,35.380000,0.002348,0.909014,-0.006808,-0.416704,0.119256,0.017146,0.131788,0.077613,0.128107,0.013160,0.182919,1.000000,0.151061,0.034185,0.132052,0.786586,0.073887,0.013167,0.157274,0.794878,0.070072,0.012880,0.097069,1.000000,0.173153,0.012336,0.089626,0.640702,,,,0.151269,0.034136,0.131896,0.074211,0.013144,0.157414,,,,0.172605,0.011942,0.091058,0.009214,0.018330,-0.195398,0.159279,0.018575,-0.188612,,,,0.159515,0.421397,0.170144,,,,,,,0.000604,0.018309,0.004489,,,,,,,,,,0.153090,0.420193,0.067475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081011,-0.039770,0.130006,,,,0.067583,0.421292,0.125071,,,
1770,35.400000,0.002510,0.909003,-0.006387,-0.416734,0.119272,0.017170,0.131800,0.077632,0.128124,0.013146,0.182928,1.000000,0.151088,0.034189,0.132073,0.813410,0.073902,0.013205,0.157286,0.814529,0.070083,0.012958,0.097081,1.000000,0.173164,0.012352,0.089632,0.635379,,,,0.151294,0.034133,0.131916,0.074230,0.013185,0.157430,,,,0.172616,0.011961,0.091082,0.009220,0.018334,-0.195402,0.159288,0.018582,-0.188618,,,,0.159943,0.421367,0.170429,,,,,,,0.000608,0.018314,0.004490,,,,,,,,,,0.153485,0.420271,0.067741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081046,-0.039756,0.130057,,,,0.067926,0.421375,0.125365,,,
1771,35.420000,0.001742,0.909425,-0.007916,-0.415790,0.119086,0.017169,0.131936,0.077625,0.127844,0.013278,0.183091,1.000000,0.150856,0.034274,0.132238,0.816852,0.073675,0.013136,0.157338,0.778296,0.069980,0.012750,0.097126,1.000000,0.173077,0.012406,0.089889,0.675031,,,,0.151048,0.034207,0.132136,0.074240,0.013190,0.157414,,,,0.172634,0.011969,0.091079,0.009223,0.018331,-0.195412,0.159288,0.018579,-0.188622,,,,0.159988,0.421354,0.170368,,,,,,,0.000608,0.018319,0.004487,,,,,,,,,,0.153510,0.420338,0.067597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081049,-0.039750,0.130030,,,,0.068036,0.421424,0.125324,,,
1772,35.440000,0.002498,0.909024,-0.006784,-0.416681,0.119270,0.017149,0.131789,0.077619,0.128118,0.013164,0.182921,1.000000,0.151080,0.034179,0.132053,0.816914,0.073899,0.013186,0.157272,0.817654,0.070086,0.012894,0.097067,1.000000,0.173168,0.012320,0.089630,0.643011,,,,0.151281,0.034127,0.131894,0.074230,0.013164,0.157421,,,,0.172635,0.011929,0.091050,0.009284,0.018381,-0.195301,0.159282,0.018585,-0.188623,,,,0.159671,0.421398,0.169951,,,,,,,0.000601,0.018311,0.004494,,,,,,,,,,0.153233,0.420217,0.067192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081022,-0.039771,0.130000,,,,0.067770,0.421364,0.124918,,,
1773,35.460000,0.001929,0.908521,-0.005851,-0.417794,0.119092,0.016993,0.131926,0.037134,0.128065,0.012899,0.183028,1.000000,0.150898,0.034030,0.132149,0.816914,0.073784,0.012963,0.157512,0.817654,0.069824,0.012802,0.097316,1.000000,0.172887,0.012269,0.089626,0.643011,,,,0.151246,0.034134,0.131873,0.074100,0.013039,0.157344,0.069051,0.012144,0.096239,0.172633,0.011901,0.091014,0.009314,0.018400,-0.195379,0.159274,0.018577,-0.188609,,,,0.159082,0.421555,0.169256,,,,,,,0.000600,0.018306,0.004486,,,,,,,,,,0.152664,0.420045,0.066542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067064,0.421247,0.124160,,,
1774,35.480000,0.001219,0.908739,-0.007087,-0.417304,0.118977,0.017016,0.131934,0.000747,0.127906,0.013028,0.183051,0.807901,0.150743,0.034127,0.132162,0.831873,0.073651,0.012923,0.157478,0.861223,0.069756,0.012653,0.097279,0.791895,0.172828,0.012347,0.089698,0.773708,0.128277,0.013050,0.183549,0.150960,0.034235,0.132081,0.074086,0.013003,0.157331,0.069075,0.012696,0.096725,0.172646,0.011899,0.090962,0.009235,0.018322,-0.195271,0.159276,0.018580,-0.188615,,,,0.158291,0.421643,0.168458,,,,,,,0.000601,0.018312,0.004486,,,,,,,,,,0.151930,0.419961,0.065773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066320,0.421077,0.123388,,,
1775,35.500000,0.001206,0.908674,-0.007597,-0.417436,0.118999,0.017036,0.131923,0.000753,0.127945,0.013099,0.183042,0.817837,0.150758,0.034162,0.132127,0.826338,0.073683,0.012947,0.157484,0.855523,0.069770,0.012619,0.097286,0.783786,0.172840,0.012353,0.089676,0.775452,0.128265,0.013104,0.183541,0.150935,0.034281,0.132053,0.074203,0.013082,0.157370,0.069059,0.012660,0.096703,0.172661,0.011906,0.090915,0.009223,0.018335,-0.195410,0.159277,0.018573,-0.188628,,,,0.157705,0.421816,0.167912,,,,,,,0.000601,0.018326,0.004473,,,,,,,,,,0.151286,0.420023,0.065127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065706,0.420986,0.122813,,,
1776,35.520000,0.001377,0.908624,-0.007893,-0.417538,0.119022,0.017062,0.131923,0.000784,0.127979,0.013159,0.183043,0.818576,0.150782,0.034186,0.132108,0.817699,0.073711,0.012993,0.157498,0.831534,0.069785,0.012625,0.097301,0.778729,0.172853,0.012347,0.089667,0.773402,0.128238,0.013123,0.183531,0.150909,0.034303,0.132049,0.074369,0.013230,0.157427,0.069049,0.012647,0.096698,0.172673,0.011905,0.090891,0.009224,0.018328,-0.195406,0.159276,0.018568,-0.188625,,,,0.157412,0.421850,0.167776,,,,,,,0.000608,0.018327,0.004473,,,,,,,,,,0.151041,0.420016,0.065028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,35.540000,0.001093,0.908630,-0.007987,-0.417525,0.118999,0.017001,0.131951,0.000739,0.127957,0.013100,0.183070,0.826422,0.150749,0.034144,0.132137,0.831255,0.073690,0.012903,0.157524,0.859253,0.069765,0.012537,0.097327,0.771691,0.172834,0.012320,0.089695,0.787723,0.128227,0.013099,0.183539,0.150912,0.034287,0.132061,0.074216,0.013029,0.157488,0.069038,0.012607,0.096694,0.172689,0.011863,0.090875,0.009280,0.018384,-0.195307,0.159276,0.018575,-0.188624,,,,0.157593,0.421779,0.168093,,,,,,,0.000604,0.018326,0.004470,,,,,,,,,,0.151203,0.419991,0.065380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,35.560000,0.001267,0.908895,-0.007169,-0.416961,0.118942,0.016964,0.131919,0.000731,0.127832,0.012985,0.183044,0.821878,0.150708,0.034075,0.132168,0.835751,0.073597,0.012877,0.157429,0.861236,0.069747,0.012595,0.097227,0.776232,0.172825,0.012287,0.089724,0.791584,0.128234,0.013061,0.183551,0.150924,0.034247,0.132090,0.074154,0.013052,0.157381,0.069053,0.012700,0.096672,0.172714,0.011819,0.090870,0.009365,0.018453,-0.195303,0.159275,0.018575,-0.188620,,,,0.158055,0.421634,0.168669,,,,,,,0.000600,0.018327,0.004470,,,,,,,,,,0.151686,0.420023,0.065993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066106,0.421009,0.123528,,,
1779,35.580000,0.001654,0.908955,-0.006865,-0.416834,0.119012,0.016968,0.131966,0.000896,0.127884,0.012970,0.183092,0.790846,0.150795,0.034049,0.132228,0.812462,0.073656,0.012918,0.157463,0.835930,0.069823,0.012655,0.097259,0.665659,0.172903,0.012249,0.089786,0.774909,0.128236,0.013018,0.183559,0.150946,0.034212,0.132104,0.074170,0.013065,0.157398,0.068708,0.013087,0.096261,0.172763,0.011775,0.090862,0.009211,0.018331,-0.195403,0.159273,0.018575,-0.188617,,,,0.158655,0.421538,0.169324,,,,,,,0.000601,0.018324,0.004471,,,,,,,,,,0.152255,0.420151,0.066572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066718,0.421113,0.124183,,,
1780,35.600000,0.002743,0.908845,-0.005739,-0.417085,0.119170,0.016994,0.131870,0.000934,0.128056,0.012911,0.182988,0.775557,0.151002,0.033982,0.132135,0.788083,0.073815,0.013048,0.157387,0.855253,0.069950,0.012864,0.097185,0.654308,0.173024,0.012166,0.089656,0.758978,0.128259,0.012996,0.183558,0.151236,0.034130,0.131892,0.074192,0.013100,0.157388,0.068721,0.013159,0.096255,0.172817,0.011744,0.090843,0.009183,0.018274,-0.195374,0.159283,0.018580,-0.188619,,,,0.159160,0.421443,0.169767,,,,,,,0.000760,0.018538,0.004274,,,,,,,,,,0.152774,0.420172,0.067049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067208,0.421221,0.124632,,,
1781,35.620000,0.002961,0.908803,-0.005730,-0.417177,0.119199,0.017011,0.131878,0.000937,0.128095,0.012933,0.182995,0.770415,0.151039,0.033986,0.132134,0.786552,0.073849,0.013087,0.157404,0.855294,0.069971,0.012895,0.097203,0.655552,0.173043,0.012154,0.089654,0.760781,0.128264,0.012988,0.183548,0.151258,0.034122,0.131895,0.074118,0.013060,0.157339,0.068719,0.013185,0.096254,0.172837,0.011737,0.090841,0.009188,0.018277,-0.195381,0.159291,0.018579,-0.188620,,,,0.159394,0.421377,0.169863,,,,,,,0.000762,0.018540,0.004270,,,,,,,,,,0.153017,0.420210,0.067160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067457,0.421310,0.124761,,,
1782,35.640000,0.002841,0.908712,-0.006317,-0.417367,0.119138,0.016979,0.131855,0.000758,0.128058,0.012957,0.182972,0.803289,0.150965,0.033976,0.132081,0.811686,0.073801,0.013048,0.157405,0.883418,0.069898,0.012794,0.097206,0.770921,0.172967,0.012119,0.089613,0.783013,0.128263,0.012989,0.183546,0.151252,0.034122,0.131889,0.074083,0.013048,0.157308,0.069087,0.012816,0.096694,0.172838,0.011724,0.090845,0.009329,0.018104,-0.195094,0.159285,0.018581,-0.188623,,,,0.159373,0.421465,0.169727,,,,,,,0.000757,0.018530,0.004277,,,,,,,,,,0.152962,0.420159,0.066987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067330,0.421265,0.124585,,,
