Format Version,1.21,Take Name,Take 2024-08-16 12.35.38 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.35.38.701 AM,Total Frames in Take,2688,Total Exported Frames,2688,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2299,45.980000,0.004310,0.955518,-0.011534,-0.294677,0.090430,0.017668,0.204927,0.054869,0.085772,0.014214,0.256648,1.000000,0.121070,0.034822,0.213223,0.897013,0.040020,0.013778,0.217865,0.804707,0.051891,0.012888,0.158726,0.869349,0.153395,0.012638,0.178175,0.827749,,,,0.120751,0.034621,0.212899,0.040692,0.013528,0.217405,0.051210,0.013322,0.158558,0.153560,0.012296,0.178782,,,,0.158121,0.018625,-0.188561,-0.000920,0.018397,0.004181,,,,0.140085,0.390774,0.145561,0.120808,0.391533,0.253211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,46.000000,0.004260,0.955518,-0.011590,-0.294675,0.090427,0.017672,0.204926,0.054870,0.085770,0.014222,0.256647,1.000000,0.121066,0.034831,0.213220,0.897012,0.040018,0.013777,0.217864,0.806257,0.051889,0.012883,0.158724,0.869167,0.153393,0.012648,0.178174,0.828117,,,,0.120746,0.034636,0.212897,0.040692,0.013528,0.217405,0.051207,0.013310,0.158557,0.153563,0.012299,0.178787,,,,0.158119,0.018627,-0.188556,-0.000917,0.018394,0.004180,,,,0.139896,0.390685,0.145487,0.120646,0.391330,0.253091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,46.020000,0.004211,0.955517,-0.011623,-0.294676,0.090423,0.017670,0.204927,0.054870,0.085766,0.014220,0.256648,1.000000,0.121060,0.034832,0.213220,0.896696,0.040014,0.013769,0.217865,0.805296,0.051885,0.012875,0.158725,0.868446,0.153389,0.012652,0.178175,0.828340,,,,0.120741,0.034644,0.212906,0.040692,0.013520,0.217401,0.051203,0.013304,0.158555,0.153556,0.012303,0.178785,,,,0.158123,0.018625,-0.188556,-0.000916,0.018394,0.004182,,,,0.139781,0.390547,0.145508,0.120453,0.391271,0.253190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,46.040000,0.004197,0.955523,-0.011537,-0.294662,0.090423,0.017668,0.204929,0.054870,0.085765,0.014210,0.256649,1.000000,0.121060,0.034829,0.213227,0.897758,0.040014,0.013766,0.217865,0.805241,0.051887,0.012882,0.158726,0.868643,0.153390,0.012653,0.178178,0.829171,,,,0.120743,0.034634,0.212910,0.040687,0.013519,0.217399,0.051210,0.013304,0.158568,0.153561,0.012309,0.178785,,,,0.158117,0.018623,-0.188552,-0.000920,0.018391,0.004184,,,,0.139816,0.390431,0.145646,0.120567,0.391100,0.253298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,46.060000,0.004230,0.955520,-0.011509,-0.294671,0.090424,0.017662,0.204931,0.054868,0.085767,0.014202,0.256652,1.000000,0.121063,0.034819,0.213229,0.897758,0.040015,0.013763,0.217868,0.805241,0.051887,0.012880,0.158729,0.868643,0.153391,0.012643,0.178179,0.829171,,,,0.120748,0.034630,0.212915,0.040685,0.013512,0.217414,0.051209,0.013318,0.158557,0.153557,0.012300,0.178785,,,,0.158121,0.018625,-0.188557,-0.000922,0.018393,0.004181,,,,0.139929,0.390258,0.145792,0.120656,0.390976,0.253359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,46.080000,0.004315,0.955518,-0.011446,-0.294680,0.090427,0.017668,0.204932,0.054873,0.085770,0.014206,0.256652,1.000000,0.121069,0.034819,0.213230,0.896402,0.040017,0.013779,0.217869,0.804381,0.051888,0.012898,0.158729,0.869538,0.153392,0.012639,0.178178,0.826939,,,,0.120746,0.034619,0.212902,0.040697,0.013527,0.217407,0.051207,0.013327,0.158562,0.153561,0.012287,0.178796,,,,0.158121,0.018624,-0.188558,-0.000921,0.018393,0.004182,,,,0.140010,0.390079,0.145830,0.120748,0.390825,0.253346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,46.100000,0.004419,0.955518,-0.011535,-0.294674,0.090419,0.017668,0.204934,0.054871,0.085760,0.014219,0.256655,1.000000,0.121064,0.034817,0.213229,0.895238,0.040009,0.013789,0.217872,0.803084,0.051880,0.012893,0.158732,0.871947,0.153384,0.012623,0.178182,0.826493,,,,0.120746,0.034622,0.212906,0.040695,0.013531,0.217410,0.051206,0.013326,0.158559,0.153531,0.012279,0.178793,,,,0.158123,0.018625,-0.188554,-0.000921,0.018391,0.004180,,,,0.140049,0.389929,0.145816,0.120783,0.390721,0.253262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,46.120000,0.004398,0.955523,-0.011555,-0.294659,0.090422,0.017667,0.204929,0.054866,0.085761,0.014218,0.256650,1.000000,0.121065,0.034817,0.213224,0.895927,0.040011,0.013785,0.217865,0.804206,0.051884,0.012888,0.158726,0.872437,0.153387,0.012624,0.178180,0.827963,,,,0.120748,0.034620,0.212900,0.040690,0.013532,0.217402,0.051211,0.013315,0.158556,0.153532,0.012297,0.178771,,,,0.158125,0.018627,-0.188557,-0.000920,0.018391,0.004182,,,,0.139957,0.389714,0.145722,0.120757,0.390601,0.253132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,46.140000,0.004336,0.955523,-0.011595,-0.294655,0.090419,0.017665,0.204931,0.054870,0.085759,0.014219,0.256651,1.000000,0.121059,0.034821,0.213225,0.895927,0.040008,0.013778,0.217867,0.804206,0.051882,0.012879,0.158728,0.872437,0.153385,0.012631,0.178182,0.827963,,,,0.120751,0.034636,0.212909,0.040684,0.013520,0.217406,0.051208,0.013304,0.158562,0.153535,0.012277,0.178798,,,,0.158120,0.018626,-0.188554,-0.000920,0.018388,0.004184,,,,0.139840,0.389611,0.145656,0.120666,0.390490,0.253053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,46.160000,0.004250,0.955519,-0.011656,-0.294668,0.090422,0.017669,0.204929,0.054871,0.085764,0.014225,0.256650,1.000000,0.121060,0.034831,0.213222,0.897408,0.040013,0.013772,0.217867,0.805260,0.051885,0.012873,0.158727,0.868321,0.153389,0.012646,0.178178,0.828153,,,,0.120737,0.034641,0.212905,0.040688,0.013520,0.217403,0.051203,0.013308,0.158560,0.153561,0.012285,0.178800,,,,0.158119,0.018624,-0.188553,-0.000922,0.018389,0.004184,,,,0.139777,0.389422,0.145722,0.120583,0.390377,0.253085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,46.180000,0.004252,0.955513,-0.011553,-0.294692,0.090425,0.017665,0.204927,0.054869,0.085769,0.014210,0.256648,1.000000,0.121064,0.034823,0.213222,0.897038,0.040016,0.013769,0.217867,0.804877,0.051885,0.012880,0.158727,0.869328,0.153390,0.012642,0.178173,0.828233,,,,0.120746,0.034623,0.212899,0.040690,0.013522,0.217400,0.051207,0.013304,0.158566,0.153557,0.012304,0.178778,,,,0.158121,0.018628,-0.188557,-0.000919,0.018391,0.004183,,,,0.139761,0.389326,0.145799,0.120574,0.390236,0.253124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,46.200000,0.004232,0.955514,-0.011561,-0.294688,0.090428,0.017664,0.204930,0.054871,0.085772,0.014210,0.256650,1.000000,0.121066,0.034824,0.213224,0.896606,0.040019,0.013766,0.217869,0.806922,0.051889,0.012877,0.158729,0.869566,0.153393,0.012644,0.178176,0.827558,,,,0.120745,0.034626,0.212904,0.040693,0.013520,0.217414,0.051208,0.013316,0.158554,0.153566,0.012286,0.178800,,,,0.158122,0.018628,-0.188559,-0.000920,0.018391,0.004182,,,,0.139955,0.389197,0.145617,0.120624,0.390116,0.253210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,46.220000,0.004324,0.955510,-0.011458,-0.294704,0.090419,0.017666,0.204932,0.054871,0.085764,0.014205,0.256652,1.000000,0.121062,0.034817,0.213228,0.896606,0.040010,0.013778,0.217872,0.806922,0.051877,0.012895,0.158732,0.869566,0.153383,0.012635,0.178176,0.827558,,,,0.120749,0.034620,0.212909,0.040695,0.013525,0.217409,0.051206,0.013318,0.158567,0.153532,0.012298,0.178779,,,,0.158121,0.018621,-0.188552,-0.000915,0.018388,0.004186,,,,0.139997,0.389017,0.145553,0.120742,0.389973,0.253229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,46.240000,0.004271,0.955510,-0.011501,-0.294702,0.090428,0.017664,0.204934,0.054872,0.085774,0.014205,0.256654,1.000000,0.121069,0.034819,0.213229,0.895560,0.040019,0.013770,0.217874,0.803072,0.051887,0.012885,0.158734,0.871416,0.153393,0.012640,0.178178,0.827245,,,,0.120750,0.034616,0.212905,0.040693,0.013524,0.217410,0.051207,0.013313,0.158570,0.153558,0.012298,0.178784,,,,0.158124,0.018626,-0.188554,-0.000919,0.018390,0.004185,,,,0.139998,0.388897,0.145511,0.120799,0.389880,0.253179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,46.260000,0.004279,0.955516,-0.011511,-0.294684,0.090429,0.017663,0.204931,0.054870,0.085773,0.014206,0.256652,1.000000,0.121070,0.034818,0.213227,0.897019,0.040020,0.013770,0.217870,0.806517,0.051890,0.012884,0.158730,0.869791,0.153395,0.012638,0.178178,0.828059,,,,0.120750,0.034623,0.212904,0.040692,0.013516,0.217410,0.051208,0.013321,0.158560,0.153559,0.012295,0.178786,,,,0.158124,0.018627,-0.188556,-0.000917,0.018386,0.004187,,,,0.140058,0.388778,0.145431,0.120794,0.389791,0.253083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,46.280000,0.004332,0.955524,-0.011565,-0.294656,0.090427,0.017670,0.204931,0.054866,0.085767,0.014220,0.256652,1.000000,0.121067,0.034825,0.213227,0.897595,0.040016,0.013782,0.217867,0.810953,0.051890,0.012888,0.158728,0.870385,0.153393,0.012637,0.178182,0.829773,,,,0.120749,0.034626,0.212905,0.040673,0.013544,0.217419,0.051206,0.013319,0.158552,0.153561,0.012297,0.178785,,,,0.158122,0.018626,-0.188557,-0.000918,0.018388,0.004190,,,,0.139962,0.388593,0.145348,0.120656,0.389750,0.253010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,46.300000,0.004447,0.955539,-0.011416,-0.294610,0.090410,0.017678,0.204922,0.054866,0.085744,0.014218,0.256641,1.000000,0.121055,0.034821,0.213224,0.897595,0.039997,0.013803,0.217852,0.810953,0.051876,0.012917,0.158714,0.870385,0.153378,0.012631,0.178178,0.829773,,,,0.120750,0.034623,0.212892,0.040689,0.013530,0.217406,0.051212,0.013310,0.158559,0.153530,0.012305,0.178769,,,,0.158119,0.018624,-0.188559,-0.000914,0.018393,0.004185,,,,0.139917,0.388484,0.145377,0.120618,0.389613,0.252951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,46.320000,0.004257,0.955516,-0.011589,-0.294681,0.090427,0.017665,0.204929,0.054868,0.085770,0.014215,0.256650,1.000000,0.121065,0.034825,0.213223,0.895878,0.040018,0.013770,0.217868,0.804599,0.051888,0.012877,0.158728,0.873196,0.153392,0.012642,0.178177,0.827575,,,,0.120747,0.034627,0.212902,0.040689,0.013523,0.217404,0.051208,0.013309,0.158563,0.153557,0.012306,0.178777,,,,0.158123,0.018625,-0.188557,-0.000918,0.018389,0.004184,,,,0.139912,0.388323,0.145468,0.120592,0.389492,0.253006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,46.340000,0.004226,0.955510,-0.011419,-0.294707,0.090425,0.017660,0.204930,0.054868,0.085771,0.014192,0.256650,1.000000,0.121065,0.034815,0.213229,0.897894,0.040017,0.013762,0.217871,0.808330,0.051884,0.012889,0.158730,0.870562,0.153389,0.012643,0.178173,0.828754,,,,0.120750,0.034617,0.212903,0.040682,0.013508,0.217417,0.051208,0.013312,0.158567,0.153557,0.012293,0.178786,,,,0.158121,0.018623,-0.188556,-0.000920,0.018389,0.004184,,,,0.139913,0.388186,0.145584,0.120646,0.389351,0.253088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,46.360000,0.004351,0.955508,-0.011484,-0.294710,0.090418,0.017663,0.204931,0.054870,0.085763,0.014206,0.256651,1.000000,0.121061,0.034814,0.213225,0.894968,0.040008,0.013777,0.217872,0.802758,0.051875,0.012890,0.158731,0.871792,0.153381,0.012628,0.178174,0.826159,,,,0.120747,0.034614,0.212901,0.040694,0.013523,0.217406,0.051204,0.013319,0.158560,0.153529,0.012287,0.178783,,,,0.158120,0.018624,-0.188557,-0.000920,0.018389,0.004189,,,,0.139745,0.387295,0.145129,0.120690,0.389284,0.253131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,46.380000,0.004377,0.955512,-0.011508,-0.294696,0.090419,0.017666,0.204932,0.054871,0.085763,0.014212,0.256653,1.000000,0.121062,0.034815,0.213227,0.894968,0.040009,0.013783,0.217872,0.802758,0.051877,0.012891,0.158732,0.871792,0.153382,0.012627,0.178178,0.826159,,,,0.120754,0.034611,0.212899,0.040691,0.013529,0.217406,0.051204,0.013319,0.158564,0.153530,0.012293,0.178783,,,,0.158121,0.018627,-0.188558,-0.000920,0.018389,0.004186,,,,0.139338,0.387928,0.146760,0.120706,0.389204,0.253110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,46.400000,0.004273,0.955512,-0.011482,-0.294699,0.090429,0.017662,0.204927,0.054871,0.085774,0.014202,0.256648,1.000000,0.121070,0.034816,0.213224,0.894818,0.040020,0.013768,0.217867,0.803402,0.051888,0.012886,0.158727,0.871383,0.153393,0.012638,0.178172,0.825802,,,,0.120754,0.034611,0.212900,0.040689,0.013524,0.217409,0.051207,0.013319,0.158559,0.153562,0.012280,0.178796,,,,0.158124,0.018622,-0.188558,-0.000919,0.018391,0.004187,,,,0.139532,0.387551,0.146137,0.120691,0.389124,0.253045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,46.420000,0.004261,0.955512,-0.011487,-0.294699,0.090426,0.017664,0.204929,0.054869,0.085771,0.014204,0.256649,1.000000,0.121066,0.034820,0.213225,0.897340,0.040017,0.013769,0.217869,0.807959,0.051885,0.012887,0.158728,0.870875,0.153390,0.012642,0.178173,0.827639,,,,0.120746,0.034618,0.212893,0.040684,0.013515,0.217420,0.051205,0.013312,0.158564,0.153558,0.012284,0.178795,,,,0.158121,0.018623,-0.188556,-0.000922,0.018384,0.004191,,,,0.139509,0.387411,0.146047,0.120665,0.389022,0.252962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,46.440000,0.004308,0.955509,-0.011496,-0.294707,0.090425,0.017668,0.204929,0.054871,0.085771,0.014210,0.256650,1.000000,0.121067,0.034821,0.213224,0.897614,0.040016,0.013778,0.217870,0.805591,0.051883,0.012892,0.158729,0.869985,0.153389,0.012639,0.178173,0.827388,,,,0.120745,0.034617,0.212890,0.040685,0.013526,0.217411,0.051204,0.013310,0.158575,0.153558,0.012278,0.178797,,,,0.158120,0.018621,-0.188556,-0.000925,0.018384,0.004189,,,,0.139468,0.387274,0.146042,0.120637,0.388900,0.252903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,46.460000,0.004274,0.955509,-0.011538,-0.294706,0.090425,0.017666,0.204931,0.054872,0.085771,0.014211,0.256652,1.000000,0.121065,0.034823,0.213225,0.897614,0.040017,0.013772,0.217872,0.805591,0.051884,0.012884,0.158732,0.869985,0.153389,0.012641,0.178175,0.827388,,,,0.120750,0.034614,0.212893,0.040685,0.013525,0.217407,0.051201,0.013305,0.158575,0.153557,0.012297,0.178789,,,,0.158117,0.018621,-0.188555,-0.000922,0.018385,0.004190,,,,0.139460,0.387072,0.146106,0.120788,0.389227,0.253561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,46.480000,0.004260,0.955521,-0.011550,-0.294665,0.090424,0.017662,0.204931,0.054869,0.085766,0.014207,0.256651,1.000000,0.121063,0.034819,0.213227,0.896763,0.040014,0.013766,0.217867,0.805500,0.051887,0.012877,0.158728,0.868819,0.153391,0.012638,0.178180,0.826863,,,,0.120746,0.034618,0.212898,0.040672,0.013517,0.217416,0.051203,0.013314,0.158558,0.153563,0.012274,0.178810,,,,0.158120,0.018622,-0.188554,-0.000918,0.018384,0.004191,,,,0.139453,0.386968,0.146180,0.120625,0.388751,0.252945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,46.500000,0.004325,0.955510,-0.011494,-0.294704,0.090419,0.017665,0.204928,0.054872,0.085764,0.014208,0.256648,1.000000,0.121061,0.034817,0.213223,0.894777,0.040009,0.013776,0.217868,0.803917,0.051877,0.012890,0.158728,0.871460,0.153382,0.012633,0.178172,0.825049,,,,0.120756,0.034613,0.212896,0.040691,0.013522,0.217407,0.051206,0.013315,0.158562,0.153532,0.012280,0.178796,,,,0.158123,0.018621,-0.188559,-0.000920,0.018389,0.004189,,,,0.139442,0.386835,0.146215,0.120633,0.388689,0.252976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,46.520000,0.004275,0.955514,-0.011472,-0.294693,0.090427,0.017663,0.204931,0.054872,0.085771,0.014202,0.256651,1.000000,0.121067,0.034817,0.213227,0.896952,0.040017,0.013769,0.217870,0.805808,0.051886,0.012888,0.158729,0.868003,0.153391,0.012639,0.178175,0.826917,,,,0.120752,0.034613,0.212897,0.040685,0.013522,0.217402,0.051203,0.013311,0.158571,0.153563,0.012288,0.178794,,,,0.158122,0.018625,-0.188556,-0.000923,0.018384,0.004187,,,,0.139462,0.386678,0.146264,0.120625,0.388612,0.252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,46.540000,0.004250,0.955517,-0.011491,-0.294680,0.090425,0.017662,0.204931,0.054873,0.085768,0.014201,0.256651,1.000000,0.121065,0.034818,0.213228,0.896015,0.040016,0.013765,0.217869,0.806076,0.051887,0.012883,0.158729,0.867424,0.153391,0.012640,0.178178,0.826356,,,,0.120750,0.034616,0.212906,0.040686,0.013521,0.217402,0.051199,0.013318,0.158558,0.153561,0.012282,0.178802,,,,0.158119,0.018624,-0.188555,-0.000923,0.018386,0.004189,,,,0.139622,0.386920,0.146410,0.120626,0.388535,0.252919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,46.560000,0.004339,0.955514,-0.011523,-0.294690,0.090420,0.017665,0.204933,0.054874,0.085763,0.014211,0.256654,1.000000,0.121062,0.034817,0.213228,0.896015,0.040010,0.013778,0.217872,0.806076,0.051879,0.012887,0.158732,0.867424,0.153384,0.012631,0.178179,0.826356,,,,0.120752,0.034620,0.212901,0.040686,0.013521,0.217417,0.051204,0.013309,0.158565,0.153540,0.012265,0.178812,,,,0.158119,0.018619,-0.188555,-0.000923,0.018384,0.004189,,,,0.139594,0.386847,0.146348,0.120610,0.388464,0.252852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,46.580000,0.004275,0.955519,-0.011545,-0.294672,0.090426,0.017664,0.204929,0.054868,0.085768,0.014210,0.256650,1.000000,0.121065,0.034820,0.213225,0.897444,0.040016,0.013770,0.217867,0.807967,0.051888,0.012881,0.158727,0.869357,0.153392,0.012638,0.178177,0.828563,,,,0.120748,0.034618,0.212898,0.040682,0.013522,0.217410,0.051203,0.013309,0.158564,0.153562,0.012303,0.178780,,,,0.158119,0.018623,-0.188555,-0.000920,0.018383,0.004192,,,,0.139587,0.386799,0.146325,0.120612,0.388347,0.252775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,46.600000,0.004276,0.955506,-0.011569,-0.294713,0.090429,0.017663,0.204928,0.054870,0.085775,0.014212,0.256649,1.000000,0.121069,0.034821,0.213220,0.896195,0.040020,0.013770,0.217870,0.806430,0.051887,0.012878,0.158729,0.869718,0.153392,0.012637,0.178171,0.826827,,,,0.120753,0.034617,0.212891,0.040692,0.013519,0.217410,0.051202,0.013313,0.158561,0.153556,0.012298,0.178780,,,,0.158123,0.018620,-0.188556,-0.000923,0.018385,0.004190,,,,0.139591,0.386802,0.146325,0.120620,0.388258,0.252759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312326,0.483908,0.138300,,,
2331,46.620000,0.004287,0.955513,-0.011542,-0.294691,0.090427,0.017661,0.204929,0.054870,0.085771,0.014207,0.256650,1.000000,0.121068,0.034817,0.213224,0.896787,0.040018,0.013768,0.217869,0.807331,0.051887,0.012879,0.158729,0.869212,0.153392,0.012634,0.178175,0.826941,,,,0.120751,0.034617,0.212895,0.040685,0.013518,0.217410,0.051203,0.013311,0.158559,0.153560,0.012275,0.178799,,,,0.158167,0.018476,-0.188416,-0.000922,0.018382,0.004192,,,,0.139608,0.386800,0.146373,0.120590,0.388191,0.252813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319033,0.479845,0.140581,,,
2332,46.640000,0.004243,0.955511,-0.011446,-0.294702,0.090423,0.017659,0.204933,0.054867,0.085769,0.014194,0.256653,1.000000,0.121064,0.034814,0.213230,0.896787,0.040015,0.013763,0.217872,0.807331,0.051883,0.012886,0.158732,0.869212,0.153388,0.012640,0.178176,0.826941,,,,0.120744,0.034618,0.212903,0.040677,0.013508,0.217425,0.051202,0.013315,0.158564,0.153558,0.012289,0.178790,,,,0.158027,0.018605,-0.188486,-0.000923,0.018383,0.004189,,,,0.139626,0.386777,0.146429,0.120561,0.388116,0.252868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,46.660000,0.004218,0.955512,-0.011467,-0.294698,0.090428,0.017657,0.204928,0.054867,0.085773,0.014193,0.256648,1.000000,0.121067,0.034814,0.213225,0.897238,0.040019,0.013757,0.217868,0.808230,0.051887,0.012879,0.158727,0.870644,0.153393,0.012640,0.178172,0.828448,,,,0.120748,0.034609,0.212897,0.040687,0.013507,0.217414,0.051207,0.013312,0.158559,0.153561,0.012305,0.178775,,,,0.158029,0.018609,-0.188488,-0.000922,0.018389,0.004187,,,,0.139628,0.386766,0.146445,0.120540,0.388028,0.252883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,46.680000,0.004327,0.955507,-0.011538,-0.294711,0.090418,0.017661,0.204932,0.054871,0.085764,0.014209,0.256653,1.000000,0.121060,0.034815,0.213225,0.895169,0.040009,0.013773,0.217874,0.804328,0.051876,0.012882,0.158733,0.872514,0.153381,0.012629,0.178175,0.825520,,,,0.120753,0.034615,0.212897,0.040690,0.013514,0.217414,0.051206,0.013312,0.158564,0.153527,0.012276,0.178797,,,,0.158032,0.018603,-0.188489,-0.000922,0.018381,0.004197,,,,0.139618,0.386764,0.146433,0.120511,0.387939,0.252867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,46.700000,0.004268,0.955515,-0.011457,-0.294690,0.090427,0.017661,0.204930,0.054871,0.085771,0.014198,0.256650,1.000000,0.121067,0.034815,0.213228,0.896947,0.040017,0.013767,0.217869,0.807176,0.051887,0.012887,0.158729,0.869555,0.153392,0.012637,0.178175,0.826848,,,,0.120749,0.034614,0.212898,0.040685,0.013513,0.217412,0.051204,0.013315,0.158563,0.153560,0.012275,0.178803,,,,0.158028,0.018607,-0.188490,-0.000923,0.018383,0.004195,,,,0.139608,0.386748,0.146392,0.120501,0.387813,0.252791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,46.720000,0.004266,0.955512,-0.011526,-0.294696,0.090425,0.017663,0.204930,0.054872,0.085769,0.014207,0.256650,1.000000,0.121064,0.034819,0.213225,0.896947,0.040016,0.013768,0.217870,0.807176,0.051884,0.012881,0.158729,0.869555,0.153389,0.012639,0.178175,0.826848,,,,0.120750,0.034608,0.212889,0.040684,0.013518,0.217402,0.051201,0.013309,0.158570,0.153558,0.012286,0.178799,,,,0.158029,0.018603,-0.188488,-0.000923,0.018384,0.004192,,,,0.139621,0.386621,0.146372,0.120834,0.387916,0.253219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,46.740000,0.004271,0.955516,-0.011592,-0.294681,0.090422,0.017660,0.204932,0.054867,0.085765,0.014210,0.256653,1.000000,0.121061,0.034819,0.213226,0.896338,0.040013,0.013766,0.217871,0.805316,0.051883,0.012872,0.158731,0.868726,0.153387,0.012635,0.178179,0.825669,,,,0.120746,0.034619,0.212899,0.040674,0.013512,0.217421,0.051203,0.013308,0.158563,0.153554,0.012289,0.178791,,,,0.158026,0.018604,-0.188488,-0.000925,0.018387,0.004194,,,,0.139646,0.386525,0.146379,0.120829,0.387814,0.253188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,46.760000,0.004264,0.955518,-0.011476,-0.294680,0.090424,0.017657,0.204931,0.054869,0.085767,0.014196,0.256652,1.000000,0.121064,0.034812,0.213229,0.897806,0.040015,0.013762,0.217869,0.808194,0.051885,0.012881,0.158729,0.870263,0.153390,0.012634,0.178178,0.827784,,,,0.120751,0.034615,0.212899,0.040676,0.013507,0.217412,0.051208,0.013307,0.158568,0.153554,0.012274,0.178801,,,,0.158029,0.018602,-0.188487,-0.000923,0.018381,0.004194,,,,0.139660,0.386476,0.146415,0.120826,0.387710,0.253195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,46.780000,0.004374,0.955513,-0.011515,-0.294691,0.090417,0.017664,0.204928,0.054866,0.085760,0.014211,0.256649,1.000000,0.121060,0.034814,0.213223,0.895006,0.040007,0.013780,0.217868,0.804091,0.051876,0.012888,0.158727,0.872155,0.153381,0.012625,0.178174,0.826377,,,,0.120750,0.034612,0.212893,0.040687,0.013524,0.217403,0.051201,0.013318,0.158556,0.153524,0.012300,0.178770,,,,0.158026,0.018609,-0.188488,-0.000921,0.018381,0.004189,,,,0.139659,0.386393,0.146457,0.120782,0.387588,0.253274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
