Format Version,1.21,Take Name,Take 2024-08-16 11.50.01 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.50.01.587 AM,Total Frames in Take,2114,Total Exported Frames,2114,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1729,34.580000,-0.001984,-0.124068,0.000477,0.992272,0.009316,0.017504,0.150869,0.022347,0.051079,0.012668,0.120192,0.922802,-0.004435,0.034371,0.122087,0.892623,0.052315,0.013363,0.180154,0.866816,0.000135,0.014043,0.210420,1.000000,-0.052513,0.013076,0.121490,0.963179,0.051122,0.012602,0.120375,-0.004280,0.033931,0.122833,0.052254,0.013335,0.179848,,,,-0.052691,0.013223,0.121123,0.000064,0.018247,0.004269,0.009183,0.018281,-0.195377,0.159300,0.018528,-0.188495,0.029022,0.421274,0.195774,,,,,,,,,,,,,,,,,,,,,,0.029368,0.420235,0.093767,,,,,,,,,
1730,34.600000,-0.001533,-0.124045,0.000477,0.992275,0.009311,0.017468,0.150885,0.022352,0.051074,0.012664,0.120201,0.922555,-0.004443,0.034359,0.122119,0.892095,0.052312,0.013306,0.180165,0.866292,0.000133,0.013953,0.210434,1.000000,-0.052519,0.013060,0.121505,0.962513,0.051111,0.012599,0.120386,-0.004285,0.033919,0.122863,0.052257,0.013279,0.179860,,,,-0.052698,0.013212,0.121130,0.000061,0.018236,0.004277,0.009328,0.018109,-0.195095,0.159298,0.018529,-0.188494,0.028905,0.421149,0.196451,,,,,,,,,,,,,,,,,,,,,,0.029278,0.420272,0.094466,,,,,,,,,
1731,34.620000,-0.000978,-0.124049,0.000482,0.992276,0.009313,0.017453,0.150900,0.022358,0.051076,0.012689,0.120212,0.923480,-0.004444,0.034374,0.122152,0.893273,0.052313,0.013265,0.180175,0.867620,0.000135,0.013871,0.210445,1.000000,-0.052517,0.013068,0.121515,0.962655,0.051119,0.012623,0.120391,-0.004291,0.033933,0.122896,0.052255,0.013240,0.179872,,,,-0.052696,0.013215,0.121151,0.000057,0.018235,0.004279,0.009276,0.018394,-0.195308,0.159303,0.018533,-0.188493,0.028808,0.421031,0.197440,,,,,,,,,,,,,,,,,,,,,,0.029206,0.420423,0.095449,,,,,,,,,
1732,34.640000,-0.000613,-0.124122,0.000446,0.992267,0.009313,0.017448,0.150919,0.022365,0.051081,0.012707,0.120234,0.923223,-0.004439,0.034389,0.122182,0.893283,0.052310,0.013239,0.180198,0.867902,0.000127,0.013822,0.210461,1.000000,-0.052512,0.013083,0.121522,0.962727,0.051121,0.012640,0.120419,-0.004283,0.033961,0.122914,0.052251,0.013212,0.179894,,,,-0.052689,0.013228,0.121157,0.000047,0.018222,0.004289,0.009180,0.018278,-0.195376,0.159302,0.018534,-0.188496,0.028763,0.420922,0.198343,,,,,,,,,,,,,,,,,,,,,,0.029142,0.420585,0.096322,,,,,,,,,
1733,34.660000,-0.000420,-0.124171,0.000361,0.992261,0.009318,0.017447,0.150916,0.022365,0.051088,0.012713,0.120233,0.923298,-0.004430,0.034401,0.122184,0.892573,0.052311,0.013220,0.180198,0.867972,0.000125,0.013797,0.210455,1.000000,-0.052505,0.013101,0.121511,0.962900,0.051127,0.012646,0.120415,-0.004273,0.033971,0.122921,0.052250,0.013192,0.179893,,,,-0.052682,0.013244,0.121148,0.000049,0.018222,0.004294,0.009178,0.018274,-0.195369,0.159302,0.018535,-0.188498,0.028706,0.421557,0.198496,,,,,,,,,,,,,,,,,,,,,,0.029155,0.420607,0.096718,,,,,,,,,
1734,34.680000,-0.000580,-0.124169,0.000242,0.992261,0.009325,0.017446,0.150912,0.022365,0.051094,0.012692,0.120229,0.922781,-0.004418,0.034396,0.122175,0.892928,0.052317,0.013217,0.180194,0.866867,0.000131,0.013817,0.210452,1.000000,-0.052500,0.013110,0.121508,0.962665,0.051141,0.012624,0.120413,-0.004267,0.033958,0.122923,0.052254,0.013189,0.179886,,,,-0.052679,0.013251,0.121149,0.000053,0.018228,0.004294,0.009185,0.018282,-0.195374,0.159307,0.018539,-0.188500,0.028987,0.420918,0.198258,,,,,,,,,,,,,,,,,,,,,,0.029355,0.420520,0.096242,,,,,,,,,
1735,34.700000,-0.000969,-0.124165,0.000226,0.992261,0.009326,0.017443,0.150904,0.022363,0.051094,0.012660,0.120225,0.922120,-0.004415,0.034373,0.122154,0.890773,0.052318,0.013231,0.180189,0.866646,0.000133,0.013861,0.210447,1.000000,-0.052499,0.013092,0.121504,0.962324,0.051139,0.012596,0.120406,-0.004257,0.033930,0.122904,0.052253,0.013202,0.179881,,,,-0.052681,0.013231,0.121150,0.000050,0.018231,0.004281,0.009222,0.018342,-0.195408,0.159303,0.018531,-0.188497,0.029356,0.421182,0.197278,,,,,,,,,,,,,,,,,,,,,,0.029758,0.420393,0.095256,,,,,,,,,
1736,34.720000,-0.001357,-0.124213,0.000197,0.992255,0.009327,0.017445,0.150884,0.022354,0.051098,0.012632,0.120213,0.921813,-0.004408,0.034355,0.122120,0.890558,0.052316,0.013248,0.180177,0.866634,0.000128,0.013909,0.210429,1.000000,-0.052495,0.013081,0.121482,0.962797,0.051141,0.012574,0.120394,-0.004249,0.033904,0.122869,0.052252,0.013218,0.179871,,,,-0.052677,0.013225,0.121125,0.000053,0.018237,0.004274,0.009184,0.018275,-0.195376,0.159303,0.018536,-0.188498,0.029580,0.421276,0.196372,,,,,,,,,,,,,,,,,,,,,,0.030006,0.420196,0.094397,,,,,,,,,
1737,34.740000,-0.001634,-0.124293,0.000228,0.992244,0.009321,0.017447,0.150869,0.022347,0.051096,0.012617,0.120207,0.922499,-0.004410,0.034341,0.122094,0.891537,0.052304,0.013266,0.180171,0.866652,0.000111,0.013944,0.210414,1.000000,-0.052497,0.013067,0.121459,0.962668,0.051138,0.012558,0.120386,-0.004255,0.033887,0.122845,0.052244,0.013238,0.179868,,,,-0.052678,0.013217,0.121093,0.000050,0.018235,0.004276,0.009278,0.018391,-0.195302,0.159295,0.018531,-0.188488,0.029628,0.421238,0.195924,,,,,,,,,,,,,,,,,,,,,,0.030054,0.420118,0.093898,,,,,,,,,
1738,34.760000,-0.001706,-0.124291,0.000236,0.992244,0.009324,0.017452,0.150863,0.022347,0.051099,0.012617,0.120202,0.922320,-0.004407,0.034341,0.122086,0.890526,0.052308,0.013275,0.180166,0.866975,0.000115,0.013958,0.210409,1.000000,-0.052494,0.013068,0.121454,0.961345,0.051141,0.012562,0.120378,-0.004248,0.033885,0.122837,0.052247,0.013249,0.179867,,,,-0.052680,0.013215,0.121093,0.000054,0.018241,0.004274,0.009219,0.018345,-0.195403,0.159299,0.018534,-0.188494,0.029435,0.421228,0.195871,,,,,,,,,,,,,,,,,,,,,,0.029839,0.420134,0.093923,,,,,,,,,
1739,34.780000,-0.001552,-0.124229,0.000286,0.992252,0.009330,0.017447,0.150862,0.022347,0.051102,0.012627,0.120195,0.922364,-0.004407,0.034343,0.122092,0.890859,0.052318,0.013267,0.180158,0.866487,0.000128,0.013934,0.210408,1.000000,-0.052492,0.013062,0.121460,0.960698,0.051146,0.012565,0.120371,-0.004250,0.033892,0.122845,0.052258,0.013241,0.179856,,,,-0.052679,0.013207,0.121098,0.000064,0.018241,0.004274,0.009225,0.018345,-0.195412,0.159309,0.018536,-0.188501,0.029199,0.421129,0.196403,,,,,,,,,,,,,,,,,,,,,,0.029585,0.420259,0.094294,,,,,,,,,
1740,34.800000,-0.001228,-0.124232,0.000354,0.992252,0.009323,0.017438,0.150879,0.022350,0.051096,0.012646,0.120208,0.923482,-0.004417,0.034349,0.122118,0.891575,0.052312,0.013249,0.180172,0.867642,0.000122,0.013886,0.210422,1.000000,-0.052497,0.013058,0.121473,0.962538,0.051138,0.012582,0.120382,-0.004261,0.033905,0.122869,0.052251,0.013223,0.179869,,,,-0.052678,0.013201,0.121114,0.000050,0.018231,0.004282,0.009223,0.018346,-0.195410,0.159302,0.018534,-0.188496,0.029052,0.421028,0.197068,,,,,,,,,,,,,,,,,,,,,,0.029530,0.420346,0.094930,,,,,,,,,
1741,34.820000,-0.000980,-0.124263,0.000333,0.992249,0.009315,0.017435,0.150896,0.022356,0.051090,0.012659,0.120225,0.922704,-0.004424,0.034360,0.122143,0.892117,0.052302,0.013233,0.180190,0.867816,0.000111,0.013853,0.210437,1.000000,-0.052503,0.013069,0.121484,0.962105,0.051133,0.012591,0.120409,-0.004265,0.033933,0.122876,0.052240,0.013205,0.179883,,,,-0.052683,0.013208,0.121126,0.000051,0.018228,0.004290,0.009327,0.018112,-0.195099,0.159300,0.018536,-0.188500,0.029052,0.421062,0.197658,,,,,,,,,,,,,,,,,,,,,,0.029483,0.420444,0.095565,,,,,,,,,
1742,34.840000,-0.000752,-0.124280,0.000323,0.992247,0.009316,0.017441,0.150897,0.022355,0.051092,0.012681,0.120226,0.924402,-0.004423,0.034379,0.122151,0.893786,0.052302,0.013227,0.180190,0.869003,0.000109,0.013832,0.210436,1.000000,-0.052501,0.013086,0.121481,0.962670,0.051136,0.012612,0.120400,-0.004271,0.033948,0.122891,0.052241,0.013199,0.179888,,,,-0.052680,0.013226,0.121123,0.000056,0.018227,0.004293,0.009220,0.018351,-0.195412,0.159303,0.018536,-0.188501,0.028973,0.420915,0.198104,,,,,,,,,,,,,,,,,,,,,,0.029378,0.420462,0.096044,,,,,,,,,
1743,34.860000,-0.000741,-0.124280,0.000301,0.992247,0.009318,0.017441,0.150896,0.022357,0.051094,0.012680,0.120225,0.923835,-0.004420,0.034381,0.122151,0.893885,0.052303,0.013225,0.180190,0.868294,0.000111,0.013831,0.210435,1.000000,-0.052500,0.013090,0.121480,0.960904,0.051137,0.012613,0.120403,-0.004268,0.033948,0.122887,0.052249,0.013201,0.179891,,,,-0.052683,0.013235,0.121115,0.000058,0.018227,0.004293,0.009182,0.018281,-0.195379,0.159302,0.018533,-0.188494,0.028856,0.420913,0.198114,,,,,,,,,,,,,,,,,,,,,,0.029227,0.420488,0.096064,,,,,,,,,
1744,34.880000,-0.000767,-0.124232,0.000384,0.992253,0.009316,0.017435,0.150892,0.022355,0.051090,0.012678,0.120217,0.923296,-0.004428,0.034370,0.122147,0.892355,0.052305,0.013227,0.180182,0.867766,0.000116,0.013827,0.210432,1.000000,-0.052504,0.013072,0.121483,0.962223,0.051131,0.012616,0.120393,-0.004273,0.033926,0.122892,0.052246,0.013199,0.179879,,,,-0.052685,0.013217,0.121121,0.000057,0.018230,0.004287,0.009182,0.018281,-0.195372,0.159300,0.018532,-0.188493,0.028810,0.421057,0.197693,,,,,,,,,,,,,,,,,,,,,,0.029230,0.420422,0.095651,,,,,,,,,
1745,34.900000,-0.001039,-0.124261,0.000443,0.992249,0.009312,0.017437,0.150891,0.022354,0.051088,0.012666,0.120221,0.922748,-0.004431,0.034356,0.122135,0.891860,0.052300,0.013248,0.180185,0.867069,0.000108,0.013862,0.210432,1.000000,-0.052506,0.013055,0.121480,0.963811,0.051129,0.012604,0.120400,-0.004276,0.033906,0.122884,0.052239,0.013219,0.179879,,,,-0.052683,0.013201,0.121119,0.000057,0.018229,0.004290,0.009333,0.018116,-0.195100,0.159300,0.018530,-0.188492,0.028818,0.421016,0.197223,,,,,,,,,,,,,,,,,,,,,,0.029191,0.420375,0.095185,,,,,,,,,
1746,34.920000,-0.001133,-0.124194,0.000493,0.992257,0.009314,0.017440,0.150883,0.022353,0.051086,0.012665,0.120208,0.922595,-0.004434,0.034352,0.122126,0.892203,0.052306,0.013260,0.180172,0.866693,0.000118,0.013876,0.210426,1.000000,-0.052508,0.013047,0.121481,0.961402,0.051129,0.012603,0.120388,-0.004279,0.033905,0.122873,0.052250,0.013234,0.179869,,,,-0.052691,0.013195,0.121115,0.000061,0.018231,0.004290,0.009331,0.018118,-0.195096,0.159300,0.018534,-0.188497,0.028787,0.421026,0.197004,,,,,,,,,,,,,,,,,,,,,,0.029242,0.420323,0.094852,,,,,,,,,
1747,34.940000,-0.001126,-0.124236,0.000463,0.992252,0.009310,0.017441,0.150878,0.022349,0.051084,0.012665,0.120206,0.923167,-0.004435,0.034354,0.122120,0.892606,0.052299,0.013258,0.180171,0.867413,0.000109,0.013877,0.210420,1.000000,-0.052509,0.013053,0.121471,0.961607,0.051126,0.012604,0.120384,-0.004281,0.033909,0.122866,0.052242,0.013229,0.179870,,,,-0.052693,0.013201,0.121103,0.000066,0.018229,0.004295,0.009247,0.018334,-0.195280,0.159305,0.018538,-0.188501,0.028741,0.421029,0.197032,,,,,,,,,,,,,,,,,,,,,,0.029126,0.420341,0.094932,,,,,,,,,
1748,34.960000,-0.001012,-0.124262,0.000497,0.992249,0.009307,0.017443,0.150879,0.022349,0.051084,0.012677,0.120209,0.923851,-0.004437,0.034361,0.122125,0.893023,0.052295,0.013258,0.180174,0.867355,0.000104,0.013865,0.210421,1.000000,-0.052510,0.013055,0.121468,0.963430,0.051126,0.012611,0.120387,-0.004286,0.033918,0.122876,0.052234,0.013232,0.179871,,,,-0.052687,0.013203,0.121099,0.000065,0.018221,0.004314,0.009183,0.018281,-0.195371,0.159301,0.018538,-0.188499,0.028686,0.421020,0.197226,,,,,,,,,,,,,,,,,,,,,,0.029050,0.420402,0.095184,,,,,,,,,
1749,34.980000,-0.000940,-0.124206,0.000495,0.992256,0.009308,0.017447,0.150890,0.022352,0.051082,0.012686,0.120214,0.924071,-0.004439,0.034369,0.122139,0.894290,0.052300,0.013258,0.180179,0.867962,0.000112,0.013860,0.210432,1.000000,-0.052512,0.013062,0.121485,0.963388,0.051127,0.012619,0.120393,-0.004291,0.033928,0.122886,0.052240,0.013230,0.179875,,,,-0.052689,0.013208,0.121120,0.000082,0.018205,0.004344,0.009181,0.018278,-0.195374,0.159303,0.018537,-0.188498,0.028573,0.420950,0.197658,,,,,,,,,,,,,,,,,,,,,,0.028994,0.420432,0.095545,,,,,,,,,
1750,35.000000,-0.000827,-0.124209,0.000507,0.992256,0.009307,0.017446,0.150893,0.022355,0.051080,0.012695,0.120217,0.924018,-0.004442,0.034374,0.122146,0.892950,0.052298,0.013253,0.180181,0.868017,0.000110,0.013846,0.210434,1.000000,-0.052513,0.013065,0.121487,0.961450,0.051120,0.012627,0.120392,-0.004288,0.033939,0.122890,0.052243,0.013228,0.179881,,,,-0.052695,0.013209,0.121121,0.000085,0.018193,0.004367,0.009183,0.018280,-0.195375,0.159304,0.018534,-0.188497,0.028638,0.420941,0.197869,,,,,,,,,,,,,,,,,,,,,,0.029001,0.420459,0.095778,,,,,,,,,
1751,35.020000,-0.000751,-0.124221,0.000516,0.992254,0.009302,0.017447,0.150898,0.022358,0.051077,0.012702,0.120222,0.923264,-0.004446,0.034379,0.122153,0.893152,0.052293,0.013251,0.180187,0.867810,0.000104,0.013837,0.210439,1.000000,-0.052517,0.013068,0.121490,0.961792,0.051123,0.012634,0.120403,-0.004293,0.033947,0.122893,0.052232,0.013223,0.179882,,,,-0.052698,0.013209,0.121130,0.000089,0.018180,0.004386,0.009177,0.018278,-0.195372,0.159293,0.018532,-0.188495,0.028638,0.420946,0.197913,,,,,,,,,,,,,,,,,,,,,,0.028564,0.420793,0.095840,,,,,,,,,
1752,35.040000,-0.000793,-0.124195,0.000548,0.992257,0.009301,0.017451,0.150895,0.022354,0.051074,0.012705,0.120217,0.924258,-0.004450,0.034379,0.122149,0.894325,0.052294,0.013260,0.180181,0.868642,0.000106,0.013846,0.210436,1.000000,-0.052519,0.013066,0.121490,0.962976,0.051118,0.012640,0.120393,-0.004300,0.033942,0.122890,0.052235,0.013231,0.179880,,,,-0.052698,0.013211,0.121127,0.000108,0.018180,0.004398,0.009245,0.018334,-0.195278,0.159299,0.018532,-0.188495,0.028559,0.420951,0.197769,,,,,,,,,,,,,,,,,,,,,,0.028967,0.420455,0.095709,,,,,,,,,
1753,35.060000,-0.000922,-0.124202,0.000557,0.992257,0.009304,0.017454,0.150886,0.022347,0.051078,0.012699,0.120210,0.924918,-0.004446,0.034375,0.122136,0.895088,0.052297,0.013270,0.180175,0.868487,0.000109,0.013865,0.210428,1.000000,-0.052516,0.013062,0.121482,0.965515,0.051119,0.012636,0.120385,-0.004301,0.033926,0.122885,0.052238,0.013242,0.179873,,,,-0.052687,0.013217,0.121112,0.000120,0.018188,0.004400,0.009221,0.018345,-0.195408,0.159301,0.018537,-0.188497,0.028499,0.421080,0.197453,,,,,,,,,,,,,,,,,,,,,,0.028872,0.420426,0.095433,,,,,,,,,
1754,35.080000,-0.001091,-0.124201,0.000598,0.992256,0.009299,0.017462,0.150885,0.022347,0.051073,0.012698,0.120211,0.925112,-0.004452,0.034372,0.122129,0.894759,0.052292,0.013289,0.180175,0.868889,0.000104,0.013892,0.210428,1.000000,-0.052521,0.013057,0.121482,0.964432,0.051112,0.012634,0.120383,-0.004303,0.033927,0.122873,0.052234,0.013265,0.179876,,,,-0.052694,0.013212,0.121109,0.000123,0.018190,0.004407,0.009182,0.018284,-0.195378,0.159305,0.018536,-0.188496,0.028345,0.421097,0.197247,,,,,,,,,,,,,,,,,,,,,,0.028720,0.420483,0.095117,,,,,,,,,
1755,35.100000,-0.001131,-0.124210,0.000691,0.992255,0.009296,0.017468,0.150886,0.022351,0.051071,0.012708,0.120213,0.923816,-0.004457,0.034372,0.122128,0.893423,0.052289,0.013306,0.180177,0.867911,0.000100,0.013903,0.210430,1.000000,-0.052522,0.013049,0.121483,0.964573,0.051115,0.012645,0.120390,-0.004307,0.033925,0.122878,0.052226,0.013277,0.179873,,,,-0.052697,0.013195,0.121123,0.000136,0.018195,0.004410,0.009330,0.018114,-0.195101,0.159301,0.018533,-0.188496,0.028173,0.421173,0.197075,,,,,,,,,,,,,,,,,,,,,,0.028573,0.420469,0.095011,,,,,,,,,
1756,35.120000,-0.000985,-0.124213,0.000759,0.992255,0.009294,0.017468,0.150890,0.022356,0.051070,0.012724,0.120216,0.922654,-0.004462,0.034378,0.122136,0.893397,0.052288,0.013305,0.180180,0.867421,0.000099,0.013885,0.210432,1.000000,-0.052523,0.013046,0.121485,0.960595,0.051116,0.012658,0.120400,-0.004308,0.033946,0.122872,0.052232,0.013276,0.179876,,,,-0.052708,0.013189,0.121121,0.000156,0.018202,0.004423,0.009185,0.018288,-0.195378,0.159300,0.018535,-0.188497,0.028089,0.421172,0.197129,,,,,,,,,,,,,,,,,,,,,,0.028482,0.420493,0.095093,,,,,,,,,
1757,35.140000,-0.000940,-0.124298,0.000757,0.992244,0.009292,0.017475,0.150888,0.022353,0.051074,0.012734,0.120221,0.923507,-0.004459,0.034388,0.122134,0.893835,0.052281,0.013310,0.180185,0.867731,0.000087,0.013887,0.210429,1.000000,-0.052520,0.013056,0.121472,0.962472,0.051115,0.012666,0.120403,-0.004306,0.033956,0.122871,0.052224,0.013282,0.179881,,,,-0.052699,0.013203,0.121103,0.000573,0.018475,0.004433,0.009246,0.018334,-0.195278,0.159303,0.018535,-0.188499,0.028062,0.421175,0.197308,,,,,,,,,,,,,,,,,,,,,,0.028448,0.420482,0.095351,,,,,,,,,
1758,35.160000,-0.000797,-0.124292,0.000816,0.992245,0.009291,0.017474,0.150892,0.022350,0.051073,0.012748,0.120223,0.925198,-0.004463,0.034392,0.122143,0.895638,0.052280,0.013308,0.180188,0.869804,0.000087,0.013869,0.210432,1.000000,-0.052521,0.013053,0.121476,0.963559,0.051111,0.012681,0.120399,-0.004314,0.033964,0.122871,0.052225,0.013280,0.179889,,,,-0.052695,0.013204,0.121105,0.000199,0.018213,0.004446,0.009321,0.018414,-0.195399,0.159302,0.018536,-0.188496,0.027962,0.421083,0.197727,,,,,,,,,,,,,,,,,,,,,,0.028412,0.420538,0.095568,,,,,,,,,
1759,35.180000,-0.000655,-0.124285,0.000840,0.992246,0.009289,0.017470,0.150900,0.022355,0.051071,0.012755,0.120229,0.924859,-0.004467,0.034395,0.122155,0.894904,0.052279,0.013299,0.180194,0.869706,0.000086,0.013847,0.210439,1.000000,-0.052523,0.013052,0.121483,0.962210,0.051112,0.012688,0.120405,-0.004315,0.033970,0.122884,0.052222,0.013273,0.179896,,,,-0.052702,0.013197,0.121118,0.000221,0.018215,0.004460,0.009242,0.018335,-0.195276,0.159297,0.018533,-0.188492,0.027927,0.421082,0.197878,,,,,,,,,,,,,,,,,,,,,,0.028312,0.420582,0.095822,,,,,,,,,
1760,35.200000,-0.000705,-0.124263,0.000833,0.992249,0.009291,0.017476,0.150899,0.022355,0.051071,0.012758,0.120226,0.924145,-0.004466,0.034399,0.122153,0.895377,0.052282,0.013307,0.180191,0.868641,0.000090,0.013860,0.210438,1.000000,-0.052523,0.013057,0.121485,0.964125,0.051115,0.012692,0.120409,-0.004317,0.033965,0.122887,0.052224,0.013279,0.179888,,,,-0.052696,0.013206,0.121119,0.000573,0.018472,0.004427,0.009221,0.018345,-0.195404,0.159301,0.018535,-0.188493,0.027912,0.421083,0.197912,,,,,,,,,,,,,,,,,,,,,,0.028297,0.420599,0.095874,,,,,,,,,
1761,35.220000,-0.000748,-0.124257,0.000811,0.992249,0.009289,0.017465,0.150896,0.022351,0.051068,0.012742,0.120224,0.925951,-0.004468,0.034387,0.122149,0.895213,0.052280,0.013296,0.180188,0.870310,0.000088,0.013854,0.210436,1.000000,-0.052526,0.013048,0.121484,0.963495,0.051106,0.012676,0.120393,-0.004318,0.033955,0.122884,0.052223,0.013271,0.179893,,,,-0.052701,0.013197,0.121115,0.000573,0.018472,0.004429,0.009185,0.018287,-0.195374,0.159306,0.018540,-0.188498,0.027957,0.421218,0.197690,,,,,,,,,,,,,,,,,,,,,,0.028328,0.420565,0.095723,,,,,,,,,
1762,35.240000,-0.000926,-0.124280,0.000843,0.992246,0.009286,0.017472,0.150893,0.022352,0.051067,0.012738,0.120224,0.924722,-0.004469,0.034382,0.122139,0.893831,0.052276,0.013314,0.180188,0.869155,0.000083,0.013882,0.210434,1.000000,-0.052527,0.013042,0.121479,0.963294,0.051108,0.012671,0.120398,-0.004317,0.033950,0.122878,0.052215,0.013289,0.179888,,,,-0.052703,0.013186,0.121116,0.000366,0.018299,0.004481,0.009398,0.018172,-0.195011,0.159297,0.018536,-0.188497,0.027974,0.421218,0.197508,,,,,,,,,,,,,,,,,,,,,,0.028399,0.420514,0.095448,,,,,,,,,
1763,35.260000,-0.001046,-0.124267,0.000831,0.992248,0.009290,0.017477,0.150891,0.022350,0.051070,0.012734,0.120222,0.924980,-0.004465,0.034381,0.122134,0.895619,0.052281,0.013324,0.180187,0.869107,0.000088,0.013901,0.210433,1.000000,-0.052524,0.013043,0.121480,0.963624,0.051112,0.012668,0.120399,-0.004318,0.033946,0.122871,0.052224,0.013298,0.179888,,,,-0.052699,0.013195,0.121109,0.000435,0.018361,0.004465,0.009217,0.018341,-0.195409,0.159301,0.018533,-0.188500,0.027995,0.421173,0.197205,,,,,,,,,,,,,,,,,,,,,,0.028389,0.420481,0.095228,,,,,,,,,
1764,35.280000,-0.000968,-0.124252,0.000916,0.992250,0.009291,0.017477,0.150887,0.022347,0.051071,0.012746,0.120216,0.925567,-0.004469,0.034383,0.122133,0.894398,0.052283,0.013328,0.180181,0.870135,0.000092,0.013892,0.210429,1.000000,-0.052523,0.013036,0.121477,0.964319,0.051108,0.012679,0.120386,-0.004316,0.033952,0.122867,0.052223,0.013300,0.179882,,,,-0.052696,0.013183,0.121112,0.000487,0.018401,0.004453,0.009217,0.018344,-0.195404,0.159302,0.018535,-0.188499,0.027965,0.421176,0.197118,,,,,,,,,,,,,,,,,,,,,,0.028368,0.420510,0.095072,,,,,,,,,
1765,35.300000,-0.001069,-0.124263,0.000867,0.992248,0.009285,0.017480,0.150888,0.022351,0.051065,0.012738,0.120219,0.924197,-0.004472,0.034382,0.122130,0.893468,0.052276,0.013331,0.180184,0.868879,0.000084,0.013907,0.210431,1.000000,-0.052529,0.013041,0.121478,0.963102,0.051105,0.012674,0.120394,-0.004318,0.033946,0.122867,0.052216,0.013303,0.179883,,,,-0.052707,0.013188,0.121114,0.000512,0.018424,0.004453,0.009246,0.018332,-0.195282,0.159302,0.018534,-0.188498,0.027933,0.421166,0.197154,,,,,,,,,,,,,,,,,,,,,,0.028329,0.420462,0.095165,,,,,,,,,
1766,35.320000,-0.000975,-0.124280,0.000884,0.992246,0.009286,0.017476,0.150890,0.022351,0.051067,0.012742,0.120221,0.924255,-0.004471,0.034382,0.122134,0.894607,0.052276,0.013324,0.180186,0.868690,0.000083,0.013891,0.210431,1.000000,-0.052527,0.013039,0.121476,0.963510,0.051111,0.012675,0.120399,-0.004321,0.033948,0.122871,0.052216,0.013297,0.179883,,,,-0.052703,0.013186,0.121111,0.000573,0.018474,0.004431,0.009180,0.018280,-0.195372,0.159298,0.018533,-0.188494,0.027788,0.421091,0.197457,,,,,,,,,,,,,,,,,,,,,,0.028272,0.420499,0.095303,,,,,,,,,
1767,35.340000,-0.000860,-0.124344,0.000907,0.992238,0.009282,0.017475,0.150893,0.022349,0.051068,0.012751,0.120228,0.925313,-0.004472,0.034387,0.122139,0.894861,0.052269,0.013320,0.180193,0.869810,0.000072,0.013877,0.210432,1.000000,-0.052526,0.013040,0.121470,0.964885,0.051109,0.012685,0.120401,-0.004322,0.033953,0.122876,0.052206,0.013292,0.179893,,,,-0.052698,0.013187,0.121106,0.000573,0.018471,0.004435,0.009181,0.018283,-0.195375,0.159299,0.018531,-0.188491,0.027742,0.421099,0.197605,,,,,,,,,,,,,,,,,,,,,,0.028163,0.420529,0.095538,,,,,,,,,
1768,35.360000,-0.000820,-0.124240,0.000972,0.992251,0.009286,0.017479,0.150896,0.022354,0.051066,0.012762,0.120223,0.925039,-0.004476,0.034390,0.122146,0.894729,0.052280,0.013328,0.180187,0.868951,0.000089,0.013875,0.210437,1.000000,-0.052528,0.013037,0.121486,0.963691,0.051108,0.012696,0.120395,-0.004329,0.033950,0.122892,0.052222,0.013302,0.179888,,,,-0.052704,0.013184,0.121122,0.000576,0.018471,0.004428,0.009182,0.018283,-0.195380,0.159306,0.018536,-0.188496,0.027710,0.421089,0.197692,,,,,,,,,,,,,,,,,,,,,,0.028128,0.420569,0.095671,,,,,,,,,
1769,35.380000,-0.000811,-0.124235,0.000934,0.992252,0.009288,0.017480,0.150894,0.022355,0.051067,0.012762,0.120221,0.924333,-0.004474,0.034394,0.122145,0.894580,0.052281,0.013326,0.180185,0.868549,0.000091,0.013876,0.210435,1.000000,-0.052527,0.013044,0.121485,0.962567,0.051111,0.012695,0.120397,-0.004325,0.033957,0.122887,0.052224,0.013300,0.179884,,,,-0.052706,0.013190,0.121121,0.000578,0.018474,0.004427,0.009182,0.018287,-0.195381,0.159304,0.018542,-0.188500,0.027685,0.421087,0.197723,,,,,,,,,,,,,,,,,,,,,,0.028089,0.420577,0.095691,,,,,,,,,
