Format Version,1.21,Take Name,Take 2024-08-16 11.33.48 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.33.48.977 AM,Total Frames in Take,2170,Total Exported Frames,2170,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1820,36.400000,-0.000071,-0.128686,0.000534,-0.991685,0.031239,0.017348,0.171821,0.062434,0.052843,0.012594,0.124712,0.854425,0.005304,0.034366,0.153390,1.000000,0.083033,0.013013,0.176538,0.909427,0.052109,0.013627,0.228331,0.898562,-0.037093,0.013142,0.176136,1.000000,0.052816,0.012703,0.124177,,,,0.082935,0.012937,0.176668,0.052315,0.013707,0.228424,,,,0.009251,0.018304,-0.195396,0.000383,0.018516,0.004092,0.159365,0.018569,-0.188548,0.071129,0.421706,0.202788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022984,0.421151,0.113125,,,
1821,36.420000,-0.000019,-0.128676,0.000857,-0.991686,0.031234,0.017351,0.171806,0.062425,0.052836,0.012575,0.124698,0.852566,0.005310,0.034381,0.153371,1.000000,0.083025,0.012984,0.176524,0.908407,0.052100,0.013627,0.228317,0.896398,-0.037101,0.013188,0.176121,1.000000,0.052815,0.012690,0.124153,,,,0.082923,0.012904,0.176653,0.052319,0.013713,0.228412,,,,0.009283,0.018366,-0.195432,0.000387,0.018518,0.004095,0.159362,0.018562,-0.188545,0.071553,0.421680,0.202470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023356,0.421011,0.112829,,,
1822,36.440000,0.000093,-0.128605,0.000993,-0.991696,0.031237,0.017351,0.171801,0.062425,0.052845,0.012558,0.124697,0.852503,0.005320,0.034383,0.153357,1.000000,0.083027,0.012973,0.176528,0.907377,0.052094,0.013637,0.228315,0.894858,-0.037100,0.013206,0.176107,1.000000,0.052829,0.012681,0.124147,,,,0.082920,0.012891,0.176654,0.052326,0.013731,0.228407,,,,0.009499,0.018217,-0.195042,0.000407,0.018523,0.004102,0.159371,0.018572,-0.188553,0.071545,0.421695,0.202301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023384,0.420982,0.112581,,,
1823,36.460000,0.000003,-0.129337,0.000944,-0.991600,0.031271,0.017353,0.171716,0.062343,0.052810,0.012570,0.124579,0.880155,0.005325,0.034387,0.153314,1.000000,0.083068,0.012978,0.176365,0.955130,0.052212,0.013630,0.228199,0.917830,-0.037059,0.013202,0.176122,1.000000,0.052816,0.012684,0.124155,,,,0.082885,0.012864,0.176434,0.052322,0.013730,0.228404,,,,0.009250,0.018305,-0.195398,0.000395,0.018518,0.004102,0.159367,0.018568,-0.188553,0.071146,0.421747,0.202347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022852,0.420890,0.112725,,,
1824,36.480000,0.000287,-0.129228,-0.000470,-0.991615,0.031412,0.017416,0.171674,0.034545,0.052974,0.012686,0.124544,0.890363,0.005421,0.034371,0.153264,0.918930,0.083220,0.013191,0.176336,0.913538,0.052351,0.013764,0.228163,0.898034,-0.036907,0.013069,0.176066,1.000000,0.052806,0.012691,0.124175,0.005240,0.034525,0.153079,0.083267,0.013147,0.176475,0.052307,0.013738,0.228410,,,,0.009305,0.018353,-0.195294,0.000360,0.018509,0.004079,0.159363,0.018563,-0.188551,0.071091,0.421074,0.202199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022308,0.420997,0.112956,,,
1825,36.500000,0.000120,-0.128515,0.000770,-0.991707,0.031187,0.017443,0.171684,0.034482,0.052805,0.012659,0.124584,0.901017,0.005265,0.034463,0.153236,0.946563,0.082977,0.013088,0.176420,0.954987,0.052035,0.013737,0.228202,0.898254,-0.037149,0.013267,0.175977,1.000000,0.052810,0.012726,0.124156,0.005236,0.034524,0.153079,0.082852,0.013022,0.176531,0.052310,0.013749,0.228408,,,,0.009253,0.018304,-0.195406,0.000348,0.018509,0.004064,0.159374,0.018570,-0.188555,0.069920,0.421860,0.202953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021662,0.420986,0.113309,,,
1826,36.520000,-0.000750,-0.128602,-0.000127,-0.991696,0.031336,0.017437,0.171652,0.034516,0.052954,0.012779,0.124539,0.936721,0.005384,0.034453,0.153242,0.920215,0.083134,0.013154,0.176371,0.959555,0.052200,0.013654,0.228160,0.925133,-0.036992,0.013146,0.175949,1.000000,0.053157,0.012615,0.124628,0.005208,0.034551,0.153099,0.082996,0.013079,0.176375,0.052349,0.013733,0.228473,,,,0.009252,0.018307,-0.195399,0.000335,0.018516,0.004048,0.159375,0.018571,-0.188555,0.069543,0.421889,0.203302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021285,0.421074,0.113668,,,
1827,36.540000,-0.000199,-0.129173,0.000308,-0.991622,0.031256,0.017435,0.171652,0.034476,0.052816,0.012705,0.124520,0.910079,0.005295,0.034448,0.153251,0.938941,0.083056,0.013120,0.176316,0.957367,0.052182,0.013705,0.228140,0.901243,-0.037071,0.013199,0.176033,1.000000,0.052797,0.012773,0.124186,0.005209,0.034538,0.153093,0.082982,0.013086,0.176383,0.052298,0.013738,0.228422,,,,0.009241,0.018299,-0.195391,0.000320,0.018498,0.004064,0.159367,0.018568,-0.188554,0.069447,0.421890,0.203541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021217,0.421182,0.113915,,,
1828,36.560000,-0.000287,-0.129209,0.000414,-0.991617,0.031257,0.017433,0.171655,0.034483,0.052812,0.012705,0.124521,0.906191,0.005299,0.034454,0.153259,0.935852,0.083056,0.013105,0.176315,0.954908,0.052186,0.013690,0.228141,0.900350,-0.037070,0.013212,0.176040,1.000000,0.052794,0.012772,0.124176,0.005202,0.034557,0.153109,0.082986,0.013068,0.176383,0.052299,0.013728,0.228423,,,,0.009301,0.018354,-0.195292,0.000316,0.018494,0.004058,0.159362,0.018567,-0.188552,0.069678,0.421855,0.203554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021502,0.421227,0.113862,,,
1829,36.580000,-0.000378,-0.127660,0.001314,-0.991817,0.031167,0.017484,0.171619,0.000271,0.052861,0.012714,0.124552,0.922120,0.005298,0.034551,0.153141,0.949432,0.082944,0.013062,0.176441,0.962134,0.051914,0.013706,0.228170,0.882275,-0.037181,0.013387,0.175791,0.945484,0.052800,0.012744,0.124174,0.005223,0.034558,0.153104,0.082850,0.013009,0.176549,0.052313,0.013720,0.228414,-0.037243,0.013450,0.175527,0.009249,0.018304,-0.195396,0.000315,0.018533,0.004007,0.159364,0.018567,-0.188551,0.070652,0.421178,0.202982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021959,0.421133,0.113630,,,
1830,36.600000,-0.000906,-0.127685,0.001023,-0.991814,0.031294,0.017474,0.171562,0.000251,0.052987,0.012766,0.124489,0.945411,0.005416,0.034550,0.153105,0.941551,0.083073,0.013070,0.176377,0.960058,0.052045,0.013642,0.228108,0.910947,-0.037052,0.013342,0.175733,0.928620,0.053178,0.012565,0.124644,0.005253,0.034540,0.153084,0.083011,0.013018,0.176372,0.052322,0.013729,0.228414,-0.037283,0.013465,0.175519,0.009389,0.018437,-0.195424,0.000341,0.018559,0.003993,0.159373,0.018570,-0.188554,0.070699,0.421763,0.202989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022445,0.421016,0.113316,,,
1831,36.620000,-0.000339,-0.128280,0.001580,-0.991737,0.031252,0.017462,0.171549,0.000280,0.052885,0.012673,0.124456,0.924069,0.005369,0.034539,0.153101,0.944295,0.083033,0.013014,0.176307,0.957549,0.052068,0.013681,0.228074,0.884454,-0.037092,0.013400,0.175807,0.940057,0.052808,0.012703,0.124151,0.005250,0.034557,0.153087,0.083013,0.013001,0.176368,0.052320,0.013720,0.228407,-0.037229,0.013489,0.175525,0.009248,0.018304,-0.195399,0.000306,0.018522,0.004009,0.159366,0.018571,-0.188552,0.071139,0.421722,0.202618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022970,0.421065,0.112919,,,
1832,36.640000,-0.000607,-0.127170,0.001441,-0.991880,0.031231,0.017480,0.171604,0.000215,0.052970,0.012723,0.124557,0.954703,0.005385,0.034563,0.153108,0.944945,0.083002,0.013041,0.176476,0.975366,0.051920,0.013672,0.228174,0.914814,-0.037122,0.013403,0.175707,0.941693,0.053174,0.012516,0.124660,0.005262,0.034537,0.153073,0.082861,0.012970,0.176537,0.052317,0.013724,0.228404,-0.037224,0.013499,0.175525,0.009240,0.018301,-0.195397,0.000334,0.018557,0.003994,0.159361,0.018564,-0.188551,0.071301,0.421721,0.202378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023060,0.420991,0.112783,,,
1833,36.660000,-0.000040,-0.127631,0.001683,-0.991820,0.031189,0.017475,0.171604,0.000267,0.052882,0.012655,0.124542,0.921758,0.005331,0.034544,0.153111,0.952736,0.082963,0.013024,0.176432,0.963383,0.051930,0.013727,0.228159,0.882690,-0.037162,0.013425,0.175775,0.945970,0.052819,0.012690,0.124157,0.005270,0.034534,0.153068,0.082866,0.012972,0.176538,0.052323,0.013739,0.228407,-0.037226,0.013492,0.175521,0.009413,0.018157,-0.195125,0.000319,0.018529,0.004022,0.159370,0.018571,-0.188553,0.071200,0.421736,0.202328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022983,0.421016,0.112686,,,
1834,36.680000,-0.000002,-0.127618,0.001614,-0.991822,0.031182,0.017474,0.171607,0.000268,0.052877,0.012655,0.124546,0.922690,0.005322,0.034539,0.153113,0.950801,0.082956,0.013031,0.176437,0.962973,0.051922,0.013732,0.228163,0.882971,-0.037169,0.013415,0.175777,0.945840,0.052821,0.012687,0.124170,0.005252,0.034537,0.153067,0.082861,0.012980,0.176543,0.052319,0.013744,0.228404,-0.037233,0.013481,0.175522,0.009248,0.018302,-0.195396,0.000319,0.018538,0.004011,0.159368,0.018567,-0.188553,0.070861,0.421771,0.202503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022642,0.421011,0.112857,,,
1835,36.700000,-0.000634,-0.127136,0.001181,-0.991885,0.031217,0.017480,0.171605,0.000218,0.052962,0.012740,0.124559,0.952756,0.005364,0.034552,0.153109,0.944687,0.082990,0.013066,0.176480,0.976687,0.051904,0.013675,0.228176,0.912369,-0.037134,0.013367,0.175703,0.940905,0.053167,0.012552,0.124644,0.005241,0.034526,0.153071,0.082849,0.012991,0.176540,0.052306,0.013737,0.228414,-0.037240,0.013459,0.175528,0.009408,0.018153,-0.195119,0.000312,0.018532,0.004010,0.159362,0.018560,-0.188548,0.070410,0.421807,0.202820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022193,0.421088,0.113198,,,
1836,36.720000,-0.000275,-0.127684,0.001320,-0.991814,0.031170,0.017476,0.171613,0.000272,0.052861,0.012697,0.124546,0.920396,0.005299,0.034539,0.153133,0.949612,0.082947,0.013056,0.176433,0.963122,0.051919,0.013710,0.228164,0.882174,-0.037178,0.013379,0.175789,0.945166,0.052802,0.012727,0.124162,0.005227,0.034545,0.153099,0.082852,0.013004,0.176539,0.052312,0.013728,0.228418,-0.037240,0.013440,0.175526,0.009244,0.018304,-0.195390,0.000310,0.018531,0.004009,0.159363,0.018565,-0.188547,0.070009,0.421828,0.203159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021842,0.421161,0.113450,,,
1837,36.740000,-0.000298,-0.127659,0.001215,-0.991817,0.031168,0.017491,0.171612,0.000266,0.052863,0.012719,0.124546,0.923927,0.005295,0.034550,0.153132,0.952071,0.082946,0.013081,0.176435,0.963320,0.051915,0.013725,0.228164,0.882493,-0.037179,0.013379,0.175785,0.945679,0.052804,0.012754,0.124173,0.005231,0.034549,0.153087,0.082845,0.013029,0.176541,0.052315,0.013742,0.228412,-0.037237,0.013438,0.175525,0.009242,0.018307,-0.195394,0.000335,0.018554,0.003996,0.159367,0.018568,-0.188551,0.069795,0.421854,0.203405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021577,0.421186,0.113772,,,
1838,36.760000,-0.001017,-0.127673,0.000765,-0.991816,0.031286,0.017484,0.171569,0.000237,0.052983,0.012801,0.124495,0.948656,0.005401,0.034553,0.153115,0.940016,0.083068,0.013104,0.176383,0.964317,0.052038,0.013646,0.228114,0.915050,-0.037058,0.013318,0.175737,0.935767,0.053166,0.012607,0.124645,0.005231,0.034537,0.153094,0.082996,0.013052,0.176378,0.052302,0.013730,0.228415,-0.037242,0.013438,0.175526,0.009413,0.018150,-0.195122,0.000332,0.018552,0.003994,0.159369,0.018571,-0.188553,0.069783,0.421837,0.203472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021566,0.421193,0.113847,,,
1839,36.780000,-0.000329,-0.127621,0.001211,-0.991822,0.031164,0.017482,0.171621,0.000262,0.052862,0.012714,0.124556,0.925747,0.005292,0.034542,0.153139,0.952954,0.082942,0.013073,0.176447,0.963452,0.051907,0.013713,0.228174,0.883764,-0.037183,0.013371,0.175788,0.946118,0.052800,0.012751,0.124188,0.005229,0.034530,0.153094,0.082844,0.013019,0.176553,0.052305,0.013726,0.228415,-0.037243,0.013438,0.175529,0.009470,0.018211,-0.195032,0.000318,0.018546,0.004002,0.159358,0.018562,-0.188550,0.069957,0.421828,0.203371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021830,0.421247,0.113672,,,
1840,36.800000,-0.000236,-0.127611,0.001286,-0.991823,0.031166,0.017474,0.171610,0.000267,0.052865,0.012693,0.124547,0.921442,0.005297,0.034534,0.153125,0.954560,0.082943,0.013059,0.176438,0.965515,0.051907,0.013713,0.228164,0.880701,-0.037182,0.013372,0.175776,0.943785,0.052816,0.012726,0.124179,0.005241,0.034531,0.153084,0.082854,0.013009,0.176542,0.052310,0.013726,0.228415,-0.037287,0.013442,0.175520,0.009248,0.018307,-0.195398,0.000329,0.018552,0.003996,0.159368,0.018569,-0.188554,0.070250,0.421794,0.203117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022005,0.421085,0.113481,,,
1841,36.820000,-0.000239,-0.128219,0.001383,-0.991745,0.031251,0.017467,0.171549,0.000272,0.052892,0.012681,0.124460,0.927241,0.005363,0.034531,0.153095,0.946357,0.083033,0.013042,0.176314,0.959728,0.052061,0.013704,0.228078,0.885862,-0.037092,0.013378,0.175800,0.941041,0.052819,0.012718,0.124166,0.005250,0.034534,0.153076,0.083010,0.013028,0.176372,0.052311,0.013743,0.228409,-0.037226,0.013471,0.175522,0.009251,0.018311,-0.195397,0.000334,0.018555,0.003991,0.159376,0.018570,-0.188557,0.070545,0.421784,0.202824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022327,0.421028,0.113153,,,
1842,36.840000,-0.000090,-0.127616,0.001539,-0.991822,0.031176,0.017472,0.171611,0.000261,0.052872,0.012664,0.124549,0.925073,0.005315,0.034537,0.153119,0.953397,0.082951,0.013034,0.176440,0.963932,0.051916,0.013721,0.228166,0.884448,-0.037174,0.013403,0.175779,0.946290,0.052816,0.012697,0.124180,0.005254,0.034530,0.153074,0.082850,0.012984,0.176545,0.052310,0.013732,0.228406,-0.037233,0.013468,0.175525,0.009241,0.018299,-0.195389,0.000320,0.018546,0.004001,0.159362,0.018563,-0.188551,0.070730,0.421775,0.202621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022444,0.420962,0.113044,,,
1843,36.860000,-0.000208,-0.128217,0.001461,-0.991745,0.031234,0.017450,0.171555,0.000283,0.052874,0.012657,0.124465,0.924492,0.005348,0.034517,0.153099,0.948455,0.083016,0.013018,0.176320,0.956018,0.052044,0.013688,0.228084,0.883702,-0.037110,0.013372,0.175805,0.933260,0.052812,0.012690,0.124177,0.005242,0.034537,0.153092,0.083006,0.013008,0.176374,0.052311,0.013734,0.228408,-0.037294,0.013463,0.175521,0.009241,0.018307,-0.195388,0.000316,0.018536,0.004006,0.159361,0.018563,-0.188547,0.070776,0.421769,0.202575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022571,0.421035,0.112904,,,
1844,36.880000,-0.000106,-0.127621,0.001519,-0.991822,0.031182,0.017473,0.171606,0.000267,0.052878,0.012668,0.124544,0.921541,0.005320,0.034538,0.153116,0.953129,0.082958,0.013037,0.176435,0.962785,0.051923,0.013722,0.228161,0.882751,-0.037167,0.013402,0.175776,0.946081,0.052814,0.012702,0.124156,0.005260,0.034528,0.153073,0.082861,0.012986,0.176543,0.052318,0.013732,0.228405,-0.037231,0.013469,0.175523,0.009245,0.018309,-0.195397,0.000323,0.018543,0.004002,0.159368,0.018566,-0.188551,0.070637,0.421789,0.202680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022385,0.420993,0.113055,,,
1845,36.900000,-0.000060,-0.127649,0.001486,-0.991818,0.031178,0.017479,0.171607,0.000265,0.052872,0.012672,0.124544,0.923570,0.005314,0.034540,0.153117,0.951357,0.082954,0.013047,0.176433,0.964329,0.051923,0.013734,0.228161,0.883797,-0.037171,0.013402,0.175781,0.945934,0.052816,0.012701,0.124172,0.005247,0.034536,0.153072,0.082856,0.012999,0.176535,0.052313,0.013739,0.228411,-0.037229,0.013470,0.175527,0.009287,0.018371,-0.195433,0.000322,0.018539,0.004005,0.159371,0.018568,-0.188558,0.070351,0.421795,0.202912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022063,0.421025,0.113364,,,
1846,36.920000,-0.000408,-0.128237,0.001295,-0.991743,0.031239,0.017464,0.171560,0.000274,0.052878,0.012697,0.124468,0.926830,0.005348,0.034531,0.153113,0.944186,0.083022,0.013043,0.176322,0.959481,0.052052,0.013682,0.228087,0.886974,-0.037104,0.013364,0.175812,0.940197,0.052807,0.012729,0.124176,0.005226,0.034547,0.153099,0.083000,0.013031,0.176383,0.052309,0.013721,0.228409,-0.037239,0.013454,0.175527,0.009240,0.018300,-0.195395,0.000320,0.018537,0.004001,0.159366,0.018570,-0.188554,0.070013,0.421823,0.203187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021866,0.421150,0.113457,,,
1847,36.940000,-0.000868,-0.127105,0.000863,-0.991889,0.031200,0.017489,0.171614,0.000223,0.052950,0.012787,0.124566,0.948922,0.005338,0.034556,0.153125,0.947418,0.082975,0.013102,0.176489,0.976949,0.051886,0.013666,0.228184,0.909993,-0.037150,0.013335,0.175705,0.938018,0.053167,0.012589,0.124655,0.005223,0.034544,0.153108,0.082838,0.013031,0.176547,0.052304,0.013729,0.228414,-0.037302,0.013428,0.175521,0.009409,0.018154,-0.195121,0.000321,0.018546,0.004001,0.159368,0.018567,-0.188552,0.069726,0.421848,0.203383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021542,0.421181,0.113752,,,
1848,36.960000,-0.000430,-0.128195,0.001040,-0.991748,0.031221,0.017477,0.171558,0.000286,0.052866,0.012726,0.124467,0.924330,0.005322,0.034533,0.153110,0.946540,0.083005,0.013082,0.176323,0.956240,0.052030,0.013700,0.228085,0.882689,-0.037121,0.013342,0.175803,0.933316,0.052805,0.012758,0.124179,0.005210,0.034557,0.153097,0.082992,0.013068,0.176382,0.052302,0.013745,0.228413,-0.037301,0.013433,0.175513,0.009250,0.018305,-0.195398,0.000327,0.018551,0.004000,0.159370,0.018568,-0.188557,0.069588,0.421865,0.203433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021333,0.421084,0.113800,,,
1849,36.980000,-0.000417,-0.128208,0.001046,-0.991747,0.031229,0.017477,0.171558,0.000276,0.052873,0.012726,0.124466,0.926509,0.005330,0.034533,0.153111,0.943527,0.083014,0.013082,0.176322,0.960020,0.052040,0.013702,0.228085,0.885301,-0.037112,0.013344,0.175805,0.940024,0.052807,0.012754,0.124177,0.005208,0.034553,0.153099,0.082988,0.013069,0.176379,0.052298,0.013741,0.228416,-0.037246,0.013433,0.175518,0.009307,0.018360,-0.195297,0.000324,0.018543,0.004002,0.159366,0.018564,-0.188547,0.069607,0.421869,0.203354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021344,0.421054,0.113728,,,
1850,37.000000,-0.000371,-0.128227,0.001121,-0.991744,0.031229,0.017467,0.171564,0.000272,0.052871,0.012707,0.124473,0.927724,0.005332,0.034525,0.153116,0.944747,0.083013,0.013065,0.176327,0.960424,0.052042,0.013695,0.228091,0.887151,-0.037112,0.013343,0.175814,0.940420,0.052804,0.012737,0.124187,0.005212,0.034546,0.153104,0.082989,0.013051,0.176386,0.052300,0.013736,0.228414,-0.037249,0.013428,0.175529,0.009242,0.018301,-0.195388,0.000311,0.018533,0.004006,0.159358,0.018563,-0.188550,0.069781,0.421846,0.203174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021551,0.421137,0.113601,,,
1851,37.020000,-0.000305,-0.128222,0.001200,-0.991745,0.031236,0.017468,0.171552,0.000279,0.052878,0.012697,0.124462,0.924369,0.005342,0.034526,0.153102,0.944678,0.083020,0.013059,0.176316,0.958680,0.052048,0.013701,0.228080,0.884232,-0.037106,0.013354,0.175803,0.939116,0.052806,0.012730,0.124158,0.005224,0.034534,0.153091,0.082996,0.013047,0.176376,0.052303,0.013741,0.228414,-0.037245,0.013448,0.175517,0.009313,0.018362,-0.195297,0.000323,0.018535,0.004004,0.159369,0.018563,-0.188548,0.070000,0.421834,0.202983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021842,0.421114,0.113307,,,
1852,37.040000,-0.000041,-0.127617,0.001358,-0.991823,0.031173,0.017481,0.171607,0.000266,0.052870,0.012679,0.124545,0.923295,0.005305,0.034535,0.153115,0.951620,0.082949,0.013063,0.176436,0.964399,0.051914,0.013741,0.228162,0.883006,-0.037176,0.013387,0.175776,0.945422,0.052811,0.012713,0.124170,0.005239,0.034521,0.153071,0.082853,0.013013,0.176539,0.052307,0.013749,0.228414,-0.037238,0.013460,0.175517,0.009414,0.018153,-0.195125,0.000321,0.018537,0.004002,0.159372,0.018567,-0.188556,0.070168,0.421818,0.202852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021944,0.421059,0.113266,,,
1853,37.060000,-0.000122,-0.127594,0.001327,-0.991826,0.031160,0.017473,0.171610,0.000272,0.052860,0.012679,0.124549,0.920809,0.005292,0.034529,0.153120,0.952984,0.082937,0.013056,0.176441,0.963497,0.051899,0.013724,0.228165,0.880185,-0.037188,0.013375,0.175775,0.942866,0.052813,0.012710,0.124181,0.005230,0.034539,0.153080,0.082851,0.013003,0.176546,0.052308,0.013742,0.228409,-0.037297,0.013440,0.175514,0.009247,0.018302,-0.195394,0.000319,0.018542,0.004004,0.159366,0.018566,-0.188554,0.070205,0.421810,0.202844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022121,0.421175,0.113129,,,
1854,37.080000,-0.000213,-0.128196,0.001207,-0.991748,0.031227,0.017453,0.171553,0.000282,0.052872,0.012675,0.124464,0.924413,0.005334,0.034508,0.153097,0.949342,0.083011,0.013047,0.176320,0.956411,0.052036,0.013697,0.228082,0.883010,-0.037115,0.013340,0.175800,0.933728,0.052808,0.012714,0.124171,0.005232,0.034517,0.153075,0.082997,0.013034,0.176380,0.052306,0.013741,0.228409,-0.037298,0.013434,0.175520,0.009308,0.018357,-0.195297,0.000323,0.018547,0.003998,0.159365,0.018565,-0.188553,0.070100,0.421825,0.202956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021907,0.421086,0.113311,,,
1855,37.100000,-0.000781,-0.127683,0.000855,-0.991814,0.031288,0.017482,0.171566,0.000244,0.052984,0.012773,0.124494,0.947680,0.005404,0.034545,0.153105,0.937420,0.083069,0.013098,0.176382,0.962559,0.052040,0.013669,0.228113,0.913783,-0.037056,0.013326,0.175738,0.933730,0.053165,0.012571,0.124642,0.005226,0.034545,0.153091,0.083006,0.013049,0.176380,0.052305,0.013749,0.228415,-0.037249,0.013445,0.175519,0.009251,0.018309,-0.195399,0.000332,0.018553,0.003992,0.159368,0.018570,-0.188555,0.069898,0.421837,0.203119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021791,0.421150,0.113384,,,
1856,37.120000,-0.000194,-0.127636,0.001156,-0.991820,0.031165,0.017493,0.171612,0.000268,0.052863,0.012715,0.124548,0.922335,0.005290,0.034544,0.153127,0.950494,0.082943,0.013091,0.176438,0.963497,0.051910,0.013740,0.228165,0.883693,-0.037182,0.013372,0.175782,0.945059,0.052810,0.012747,0.124173,0.005219,0.034545,0.153095,0.082845,0.013039,0.176543,0.052304,0.013758,0.228411,-0.037242,0.013436,0.175521,0.009251,0.018309,-0.195400,0.000329,0.018548,0.004000,0.159369,0.018567,-0.188557,0.069658,0.421867,0.203285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021497,0.421179,0.113638,,,
1857,37.140000,-0.000739,-0.127079,0.000801,-0.991892,0.031204,0.017490,0.171613,0.000221,0.052958,0.012780,0.124568,0.951211,0.005341,0.034549,0.153119,0.943679,0.082980,0.013113,0.176492,0.977906,0.051888,0.013683,0.228185,0.910746,-0.037145,0.013326,0.175702,0.939624,0.053162,0.012601,0.124633,0.005214,0.034526,0.153093,0.082838,0.013042,0.176553,0.052293,0.013743,0.228423,-0.037254,0.013421,0.175522,0.009310,0.018352,-0.195299,0.000320,0.018537,0.004003,0.159368,0.018563,-0.188550,0.069449,0.421895,0.203393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021251,0.421109,0.113706,,,
1858,37.160000,-0.000347,-0.128205,0.000913,-0.991747,0.031226,0.017469,0.171559,0.000272,0.052872,0.012719,0.124468,0.928123,0.005323,0.034516,0.153110,0.946224,0.083012,0.013089,0.176323,0.960369,0.052038,0.013705,0.228087,0.885360,-0.037114,0.013317,0.175806,0.939858,0.052802,0.012754,0.124182,0.005210,0.034519,0.153090,0.082987,0.013077,0.176383,0.052297,0.013744,0.228418,-0.037253,0.013411,0.175521,0.009246,0.018304,-0.195394,0.000315,0.018534,0.004009,0.159360,0.018563,-0.188550,0.069344,0.421910,0.203408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021186,0.421145,0.113694,,,
