Format Version,1.21,Take Name,Take 2024-08-16 12.36.54 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.36.54.276 AM,Total Frames in Take,2337,Total Exported Frames,2337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2076,41.520000,-0.001880,0.994591,-0.005742,-0.103693,0.095338,0.017675,0.209854,0.058395,0.071409,0.013334,0.255867,1.000000,0.120247,0.035004,0.229379,0.835564,0.043864,0.013062,0.202587,0.825989,0.077354,0.013254,0.152411,0.860067,0.163817,0.013723,0.209027,0.755424,,,,0.119665,0.034701,0.229351,0.043676,0.013746,0.202394,0.077022,0.012975,0.152685,0.164689,0.013899,0.208974,0.157171,0.018560,-0.188798,-0.001492,0.018507,0.004303,,,,0.056419,0.420829,0.170090,0.007148,0.018393,-0.195421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101917,0.422007,0.261400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420943,0.177731,,,,,,,,,,,,,,,,,,
2077,41.540000,-0.001880,0.994592,-0.005738,-0.103683,0.095340,0.017679,0.209853,0.058398,0.071410,0.013338,0.255865,1.000000,0.120249,0.035008,0.229378,0.835482,0.043867,0.013066,0.202585,0.824844,0.077357,0.013259,0.152410,0.857639,0.163819,0.013727,0.209027,0.754759,,,,0.119668,0.034704,0.229347,0.043680,0.013748,0.202386,0.077022,0.012976,0.152690,0.164694,0.013893,0.208992,0.157172,0.018557,-0.188797,-0.001491,0.018509,0.004303,,,,0.056419,0.420827,0.170088,0.007154,0.018393,-0.195424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101921,0.421999,0.261392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158480,0.420952,0.177731,,,,,,,,,,,,,,,,,,
2078,41.560000,-0.001837,0.994593,-0.005767,-0.103672,0.095335,0.017678,0.209855,0.058394,0.071403,0.013341,0.255867,1.000000,0.120244,0.035006,0.229379,0.836442,0.043861,0.013068,0.202586,0.826135,0.077352,0.013255,0.152411,0.860034,0.163813,0.013720,0.209031,0.754086,,,,0.119665,0.034696,0.229348,0.043670,0.013757,0.202394,0.077017,0.012985,0.152675,0.164690,0.013901,0.208981,0.157172,0.018560,-0.188804,-0.001496,0.018516,0.004308,,,,0.056414,0.420831,0.170091,0.007189,0.018399,-0.195391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101916,0.422003,0.261390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420945,0.177734,,,,,,,,,,,,,,,,,,
2079,41.580000,-0.001810,0.994592,-0.005772,-0.103688,0.095331,0.017680,0.209852,0.058394,0.071401,0.013345,0.255865,1.000000,0.120242,0.035007,0.229376,0.835532,0.043856,0.013072,0.202585,0.825951,0.077346,0.013257,0.152409,0.860209,0.163809,0.013719,0.209026,0.753305,,,,0.119659,0.034701,0.229348,0.043663,0.013757,0.202392,0.077016,0.012984,0.152677,0.164688,0.013893,0.208975,0.157169,0.018561,-0.188805,-0.001488,0.018514,0.004314,,,,0.056418,0.420822,0.170075,0.007151,0.018390,-0.195419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101913,0.422005,0.261389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158473,0.420944,0.177726,,,,,,,,,,,,,,,,,,
2080,41.600000,-0.001864,0.994592,-0.005713,-0.103685,0.095336,0.017677,0.209853,0.058392,0.071406,0.013334,0.255865,1.000000,0.120246,0.035004,0.229379,0.836330,0.043862,0.013066,0.202585,0.826430,0.077352,0.013260,0.152409,0.861041,0.163815,0.013723,0.209027,0.755097,,,,0.119665,0.034699,0.229353,0.043672,0.013752,0.202390,0.077021,0.012986,0.152677,0.164690,0.013907,0.208964,0.157169,0.018560,-0.188805,-0.001493,0.018513,0.004305,,,,0.056413,0.420824,0.170085,0.007152,0.018394,-0.195424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101914,0.422006,0.261394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158475,0.420943,0.177730,,,,,,,,,,,,,,,,,,
2081,41.620000,-0.001862,0.994592,-0.005765,-0.103686,0.095333,0.017675,0.209856,0.058392,0.071403,0.013336,0.255869,1.000000,0.120242,0.035004,0.229380,0.836139,0.043859,0.013062,0.202589,0.826452,0.077349,0.013251,0.152413,0.861392,0.163812,0.013720,0.209030,0.754406,,,,0.119659,0.034697,0.229357,0.043675,0.013750,0.202396,0.077012,0.012987,0.152669,0.164688,0.013910,0.208964,0.157166,0.018557,-0.188797,-0.001490,0.018511,0.004306,,,,0.056411,0.420827,0.170085,0.007143,0.018388,-0.195416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101910,0.422003,0.261399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158479,0.420945,0.177732,,,,,,,,,,,,,,,,,,
2082,41.640000,-0.001866,0.994591,-0.005735,-0.103691,0.095337,0.017674,0.209854,0.058396,0.071408,0.013333,0.255867,1.000000,0.120247,0.035002,0.229379,0.835276,0.043863,0.013062,0.202587,0.824446,0.077353,0.013254,0.152411,0.858541,0.163816,0.013720,0.209027,0.754927,,,,0.119665,0.034693,0.229349,0.043672,0.013755,0.202386,0.077018,0.012969,0.152692,0.164693,0.013904,0.208969,0.157169,0.018558,-0.188798,-0.001484,0.018515,0.004310,,,,0.056413,0.420826,0.170090,0.007146,0.018393,-0.195419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101912,0.422008,0.261407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420947,0.177734,,,,,,,,,,,,,,,,,,
2083,41.660000,-0.001883,0.994591,-0.005742,-0.103691,0.095336,0.017674,0.209854,0.058395,0.071406,0.013332,0.255867,1.000000,0.120245,0.035003,0.229379,0.835302,0.043862,0.013060,0.202587,0.825466,0.077351,0.013252,0.152411,0.860547,0.163814,0.013722,0.209027,0.753363,,,,0.119660,0.034697,0.229357,0.043672,0.013749,0.202392,0.077018,0.012977,0.152679,0.164695,0.013908,0.208963,0.157168,0.018558,-0.188801,-0.001488,0.018513,0.004313,,,,0.056417,0.420825,0.170086,0.007144,0.018388,-0.195418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101913,0.422002,0.261397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158476,0.420944,0.177736,,,,,,,,,,,,,,,,,,
2084,41.680000,-0.001888,0.994594,-0.005733,-0.103666,0.095337,0.017676,0.209853,0.058395,0.071405,0.013333,0.255865,1.000000,0.120244,0.035005,0.229380,0.835406,0.043863,0.013061,0.202583,0.824673,0.077355,0.013255,0.152409,0.859049,0.163815,0.013725,0.209030,0.755343,,,,0.119661,0.034696,0.229355,0.043676,0.013755,0.202382,0.077019,0.012972,0.152687,0.164690,0.013910,0.208971,0.157170,0.018560,-0.188799,-0.001484,0.018516,0.004316,,,,0.056413,0.420821,0.170087,0.007145,0.018390,-0.195417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101916,0.422004,0.261391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158478,0.420950,0.177730,,,,,,,,,,,,,,,,,,
2085,41.700000,-0.001851,0.994593,-0.005744,-0.103679,0.095335,0.017674,0.209853,0.058393,0.071404,0.013334,0.255865,1.000000,0.120245,0.035002,0.229378,0.835037,0.043861,0.013063,0.202585,0.825676,0.077352,0.013253,0.152409,0.860336,0.163814,0.013718,0.209028,0.756569,,,,0.119660,0.034699,0.229353,0.043672,0.013748,0.202387,0.077023,0.012970,0.152690,0.164684,0.013902,0.208963,0.157170,0.018556,-0.188802,-0.001488,0.018520,0.004309,,,,0.056421,0.420822,0.170081,0.007149,0.018391,-0.195421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101913,0.422006,0.261392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158479,0.420947,0.177732,,,,,,,,,,,,,,,,,,
2086,41.720000,-0.001889,0.994593,-0.005699,-0.103679,0.095336,0.017675,0.209856,0.058394,0.071405,0.013329,0.255867,1.000000,0.120244,0.035002,0.229382,0.835037,0.043862,0.013061,0.202587,0.825676,0.077353,0.013258,0.152412,0.860336,0.163815,0.013723,0.209030,0.756569,,,,0.119661,0.034699,0.229357,0.043677,0.013748,0.202385,0.077018,0.012976,0.152689,0.164684,0.013904,0.208971,0.157169,0.018560,-0.188800,-0.001486,0.018516,0.004317,,,,0.056417,0.420819,0.170078,0.007146,0.018392,-0.195418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101922,0.422004,0.261389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158480,0.420947,0.177727,,,,,,,,,,,,,,,,,,
2087,41.740000,-0.001872,0.994594,-0.005759,-0.103668,0.095332,0.017678,0.209855,0.058395,0.071401,0.013338,0.255867,1.000000,0.120241,0.035007,0.229380,0.836447,0.043859,0.013064,0.202586,0.825538,0.077351,0.013254,0.152411,0.859540,0.163811,0.013725,0.209031,0.753765,,,,0.119659,0.034703,0.229358,0.043675,0.013750,0.202385,0.077012,0.012982,0.152676,0.164688,0.013901,0.208981,0.157170,0.018561,-0.188802,-0.001486,0.018514,0.004310,,,,0.056417,0.420826,0.170080,0.007148,0.018393,-0.195418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101917,0.422002,0.261392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420942,0.177728,,,,,,,,,,,,,,,,,,
2088,41.760000,-0.001882,0.994592,-0.005718,-0.103685,0.095334,0.017676,0.209854,0.058392,0.071404,0.013332,0.255867,1.000000,0.120242,0.035004,0.229380,0.836192,0.043860,0.013062,0.202586,0.826150,0.077350,0.013257,0.152411,0.860579,0.163812,0.013724,0.209028,0.755197,,,,0.119661,0.034699,0.229354,0.043672,0.013748,0.202390,0.077016,0.012983,0.152678,0.164686,0.013908,0.208966,0.157169,0.018558,-0.188799,-0.001490,0.018513,0.004311,,,,0.056414,0.420825,0.170077,0.007149,0.018393,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101913,0.421996,0.261388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158475,0.420945,0.177728,,,,,,,,,,,,,,,,,,
2089,41.780000,-0.001859,0.994594,-0.005723,-0.103662,0.095330,0.017677,0.209852,0.058393,0.071398,0.013335,0.255864,1.000000,0.120239,0.035004,0.229379,0.836835,0.043857,0.013066,0.202582,0.825950,0.077349,0.013258,0.152408,0.860267,0.163809,0.013722,0.209029,0.753570,,,,0.119660,0.034698,0.229357,0.043668,0.013752,0.202385,0.077014,0.012987,0.152673,0.164689,0.013904,0.208974,0.157162,0.018560,-0.188799,-0.001487,0.018511,0.004313,,,,0.056409,0.420823,0.170083,0.007145,0.018390,-0.195421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101911,0.422005,0.261400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158472,0.420942,0.177733,,,,,,,,,,,,,,,,,,
2090,41.800000,-0.001863,0.994593,-0.005719,-0.103674,0.095334,0.017676,0.209853,0.058393,0.071403,0.013334,0.255864,1.000000,0.120243,0.035003,0.229379,0.836835,0.043860,0.013065,0.202584,0.825950,0.077351,0.013258,0.152409,0.860267,0.163812,0.013722,0.209028,0.753570,,,,0.119662,0.034698,0.229356,0.043668,0.013752,0.202386,0.077018,0.012982,0.152679,0.164690,0.013906,0.208967,0.157169,0.018558,-0.188797,-0.001486,0.018518,0.004315,,,,0.056411,0.420827,0.170090,0.007255,0.018166,-0.195120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101912,0.422005,0.261403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420948,0.177737,,,,,,,,,,,,,,,,,,
2091,41.820000,-0.001875,0.994594,-0.005757,-0.103666,0.095335,0.017676,0.209857,0.058396,0.071403,0.013336,0.255868,1.000000,0.120243,0.035005,0.229382,0.835740,0.043861,0.013062,0.202587,0.825489,0.077353,0.013253,0.152413,0.859414,0.163813,0.013723,0.209033,0.754701,,,,0.119661,0.034698,0.229354,0.043668,0.013750,0.202390,0.077022,0.012970,0.152690,0.164689,0.013899,0.208985,0.157169,0.018558,-0.188797,-0.001491,0.018514,0.004314,,,,0.056414,0.420829,0.170092,0.007254,0.018163,-0.195118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101916,0.421999,0.261401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158476,0.420947,0.177738,,,,,,,,,,,,,,,,,,
2092,41.840000,-0.001850,0.994592,-0.005761,-0.103684,0.095338,0.017678,0.209857,0.058397,0.071407,0.013339,0.255869,1.000000,0.120247,0.035006,0.229381,0.835534,0.043863,0.013066,0.202589,0.825126,0.077354,0.013255,0.152414,0.858819,0.163816,0.013722,0.209031,0.755372,,,,0.119665,0.034699,0.229354,0.043676,0.013752,0.202391,0.077020,0.012971,0.152692,0.164689,0.013896,0.208984,0.157173,0.018557,-0.188801,-0.001490,0.018518,0.004307,,,,0.056416,0.420826,0.170082,0.007145,0.018389,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101920,0.422009,0.261392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158485,0.420947,0.177737,,,,,,,,,,,,,,,,,,
2093,41.860000,-0.001852,0.994592,-0.005808,-0.103681,0.095336,0.017678,0.209855,0.058395,0.071405,0.013344,0.255868,1.000000,0.120245,0.035008,0.229378,0.835558,0.043862,0.013065,0.202588,0.825761,0.077353,0.013249,0.152412,0.859773,0.163814,0.013723,0.209030,0.755676,,,,0.119663,0.034700,0.229350,0.043672,0.013750,0.202393,0.077020,0.012975,0.152687,0.164687,0.013903,0.208974,0.157172,0.018560,-0.188805,-0.001484,0.018517,0.004313,,,,0.056416,0.420825,0.170077,0.007148,0.018391,-0.195421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101919,0.422000,0.261388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158476,0.420943,0.177731,,,,,,,,,,,,,,,,,,
2094,41.880000,-0.001834,0.994595,-0.005754,-0.103654,0.095332,0.017678,0.209857,0.058393,0.071399,0.013340,0.255868,1.000000,0.120241,0.035005,0.229382,0.835558,0.043858,0.013068,0.202586,0.825761,0.077352,0.013256,0.152412,0.859773,0.163811,0.013720,0.209035,0.755676,,,,0.119657,0.034695,0.229355,0.043672,0.013753,0.202390,0.077016,0.012988,0.152677,0.164686,0.013911,0.208967,0.157166,0.018559,-0.188799,-0.001490,0.018519,0.004314,,,,0.056416,0.420825,0.170080,0.007147,0.018395,-0.195421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101918,0.422007,0.261393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420942,0.177728,,,,,,,,,,,,,,,,,,
2095,41.900000,-0.001857,0.994593,-0.005675,-0.103683,0.095332,0.017675,0.209851,0.058392,0.071402,0.013329,0.255862,1.000000,0.120242,0.035000,0.229378,0.836145,0.043858,0.013065,0.202582,0.825708,0.077348,0.013262,0.152407,0.860539,0.163810,0.013719,0.209024,0.754299,,,,0.119659,0.034694,0.229356,0.043667,0.013755,0.202383,0.077015,0.012986,0.152677,0.164688,0.013905,0.208960,0.157170,0.018560,-0.188800,-0.001483,0.018516,0.004315,,,,0.056413,0.420824,0.170084,0.007148,0.018393,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101917,0.422004,0.261398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158478,0.420946,0.177737,,,,,,,,,,,,,,,,,,
2096,41.920000,-0.001869,0.994592,-0.005736,-0.103683,0.095334,0.017674,0.209854,0.058393,0.071403,0.013333,0.255866,1.000000,0.120243,0.035002,0.229379,0.835679,0.043860,0.013061,0.202586,0.826134,0.077350,0.013254,0.152410,0.860722,0.163812,0.013720,0.209028,0.754278,,,,0.119660,0.034694,0.229352,0.043670,0.013746,0.202394,0.077018,0.012984,0.152676,0.164690,0.013906,0.208967,0.157169,0.018558,-0.188799,-0.001485,0.018515,0.004315,,,,0.056413,0.420824,0.170082,0.007255,0.018160,-0.195119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101911,0.422002,0.261401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158474,0.420943,0.177733,,,,,,,,,,,,,,,,,,
2097,41.940000,-0.001842,0.994594,-0.005753,-0.103666,0.095335,0.017677,0.209856,0.058394,0.071403,0.013338,0.255867,1.000000,0.120244,0.035004,0.229381,0.835505,0.043861,0.013066,0.202586,0.826098,0.077353,0.013255,0.152412,0.860932,0.163813,0.013720,0.209032,0.754768,,,,0.119661,0.034697,0.229355,0.043671,0.013752,0.202393,0.077023,0.012981,0.152680,0.164690,0.013905,0.208968,0.157168,0.018555,-0.188797,-0.001487,0.018506,0.004310,,,,0.056412,0.420824,0.170084,0.007141,0.018389,-0.195419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101907,0.422007,0.261406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158473,0.420946,0.177732,,,,,,,,,,,,,,,,,,
2098,41.960000,-0.001863,0.994590,-0.005725,-0.103703,0.095335,0.017675,0.209852,0.058394,0.071407,0.013333,0.255865,1.000000,0.120245,0.035003,0.229376,0.835505,0.043861,0.013064,0.202585,0.826098,0.077349,0.013256,0.152409,0.860932,0.163814,0.013721,0.209023,0.754768,,,,0.119659,0.034691,0.229341,0.043670,0.013753,0.202397,0.077020,0.012982,0.152676,0.164689,0.013898,0.208974,0.157168,0.018554,-0.188798,-0.001486,0.018509,0.004309,,,,0.056405,0.420825,0.170087,0.007151,0.018390,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101910,0.422008,0.261402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158472,0.420942,0.177732,,,,,,,,,,,,,,,,,,
2099,41.980000,-0.001867,0.994592,-0.005740,-0.103686,0.095337,0.017675,0.209856,0.058397,0.071407,0.013334,0.255869,1.000000,0.120247,0.035003,0.229381,0.834911,0.043863,0.013063,0.202588,0.825047,0.077354,0.013254,0.152413,0.859126,0.163816,0.013721,0.209030,0.754687,,,,0.119661,0.034698,0.229354,0.043676,0.013748,0.202391,0.077021,0.012973,0.152689,0.164692,0.013898,0.208978,0.157169,0.018558,-0.188800,-0.001488,0.018515,0.004315,,,,0.056408,0.420826,0.170082,0.007145,0.018385,-0.195418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101915,0.421998,0.261393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158475,0.420946,0.177733,,,,,,,,,,,,,,,,,,
2100,42.000000,-0.001825,0.994594,-0.005739,-0.103664,0.095334,0.017677,0.209853,0.058394,0.071402,0.013339,0.255864,1.000000,0.120244,0.035004,0.229378,0.836570,0.043860,0.013069,0.202583,0.825748,0.077353,0.013258,0.152408,0.859640,0.163813,0.013718,0.209029,0.754498,,,,0.119664,0.034699,0.229353,0.043670,0.013755,0.202383,0.077019,0.012980,0.152681,0.164688,0.013895,0.208979,0.157168,0.018558,-0.188801,-0.001489,0.018515,0.004312,,,,0.056417,0.420822,0.170077,0.007146,0.018387,-0.195419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101919,0.422001,0.261395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158482,0.420947,0.177734,,,,,,,,,,,,,,,,,,
2101,42.020000,-0.001872,0.994589,-0.005705,-0.103715,0.095335,0.017677,0.209854,0.058394,0.071408,0.013333,0.255868,1.000000,0.120246,0.035004,0.229379,0.836111,0.043861,0.013065,0.202589,0.826014,0.077348,0.013260,0.152412,0.860030,0.163814,0.013723,0.209024,0.755006,,,,0.119664,0.034699,0.229350,0.043670,0.013752,0.202393,0.077016,0.012984,0.152682,0.164688,0.013902,0.208971,0.157168,0.018555,-0.188800,-0.001492,0.018507,0.004305,,,,0.056416,0.420823,0.170083,0.007153,0.018389,-0.195425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101917,0.422002,0.261390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158476,0.420943,0.177733,,,,,,,,,,,,,,,,,,
2102,42.040000,-0.001815,0.994592,-0.005728,-0.103685,0.095332,0.017678,0.209855,0.058391,0.071402,0.013338,0.255868,1.000000,0.120243,0.035003,0.229381,0.835404,0.043858,0.013071,0.202587,0.826503,0.077348,0.013259,0.152412,0.861477,0.163810,0.013717,0.209029,0.756360,,,,0.119658,0.034694,0.229355,0.043671,0.013759,0.202397,0.077017,0.012985,0.152679,0.164681,0.013903,0.208964,0.157168,0.018556,-0.188800,-0.001488,0.018511,0.004309,,,,0.056411,0.420823,0.170085,0.007148,0.018391,-0.195419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101911,0.422002,0.261395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158477,0.420940,0.177734,,,,,,,,,,,,,,,,,,
2103,42.060000,-0.001842,0.994590,-0.005725,-0.103701,0.095333,0.017677,0.209854,0.058394,0.071404,0.013336,0.255867,1.000000,0.120243,0.035003,0.229379,0.836079,0.043858,0.013067,0.202588,0.825737,0.077347,0.013258,0.152411,0.860156,0.163811,0.013720,0.209026,0.753734,,,,0.119661,0.034695,0.229352,0.043669,0.013758,0.202392,0.077012,0.012984,0.152676,0.164690,0.013902,0.208970,0.157171,0.018559,-0.188799,-0.001483,0.018511,0.004312,,,,0.056418,0.420821,0.170081,0.007148,0.018389,-0.195421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101916,0.422004,0.261398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158476,0.420943,0.177730,,,,,,,,,,,,,,,,,,
2104,42.080000,-0.001840,0.994591,-0.005767,-0.103689,0.095335,0.017678,0.209859,0.058394,0.071405,0.013341,0.255872,1.000000,0.120245,0.035006,0.229382,0.836059,0.043860,0.013067,0.202591,0.826082,0.077350,0.013254,0.152416,0.860771,0.163813,0.013720,0.209032,0.755376,,,,0.119663,0.034698,0.229358,0.043672,0.013754,0.202395,0.077017,0.012980,0.152684,0.164687,0.013906,0.208968,0.157164,0.018558,-0.188798,-0.001493,0.018511,0.004309,,,,0.056412,0.420818,0.170077,0.007260,0.018161,-0.195118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101910,0.422012,0.261405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158478,0.420945,0.177734,,,,,,,,,,,,,,,,,,
2105,42.100000,-0.001899,0.994594,-0.005703,-0.103668,0.095333,0.017673,0.209856,0.058396,0.071402,0.013327,0.255867,1.000000,0.120241,0.035001,0.229383,0.835450,0.043860,0.013059,0.202586,0.825086,0.077352,0.013256,0.152411,0.859140,0.163812,0.013723,0.209031,0.755367,,,,0.119658,0.034695,0.229356,0.043670,0.013748,0.202387,0.077019,0.012971,0.152691,0.164685,0.013901,0.208979,0.157165,0.018557,-0.188797,-0.001489,0.018519,0.004313,,,,0.056412,0.420821,0.170088,0.007241,0.018464,-0.195416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101913,0.421999,0.261400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158477,0.420944,0.177734,,,,,,,,,,,,,,,,,,
