Format Version,1.21,Take Name,Take 2024-08-16 01.03.08 PM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 01.03.08.075 PM,Total Frames in Take,3204,Total Exported Frames,3204,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2914,58.280000,0.116899,0.388517,0.302162,-0.862605,0.000550,0.069770,0.209565,0.065128,0.038628,0.034389,0.206944,0.000000,0.015097,0.081300,0.178623,0.901532,0.012466,0.053109,0.257566,1.000000,-0.034702,0.090542,0.253933,0.000000,-0.028739,0.089510,0.150759,0.922409,,,,,,,,,,,,,,,,0.157102,0.018540,-0.188659,-0.001857,0.018322,0.004473,0.007098,0.018360,-0.195431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028730,0.089430,0.150901,,,,,,,,,,,,,,,,0.249773,0.387891,0.270524,0.214994,0.418986,0.179938,,,,,,,,,,0.293049,0.352640,0.185226,,,,,,,,,,,,,,,,,,,,,
2915,58.300000,0.110769,0.388485,0.285796,-0.868982,0.002372,0.068139,0.209973,0.080706,0.041714,0.034183,0.207174,0.000000,0.016325,0.080175,0.178950,0.901532,0.015139,0.051963,0.257920,1.000000,-0.033394,0.087630,0.254510,0.000000,-0.027925,0.086744,0.151308,0.922409,,,,,,,,,,,,,,,,0.157098,0.018540,-0.188659,-0.001821,0.018409,0.004376,0.007099,0.018354,-0.195432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027902,0.086668,0.151312,,,,,,,,,,,,,,,,0.240560,0.394931,0.268755,0.204357,0.424530,0.178555,,,,,,,,,,0.284801,0.360515,0.184386,,,,,,,,,,,,,,,,,,,,,
2916,58.320000,0.104415,0.388283,0.267426,-0.875681,0.004049,0.067104,0.210053,0.059501,0.044721,0.034770,0.207069,0.000000,0.017316,0.079642,0.178928,0.901532,0.017748,0.051544,0.257947,0.000000,-0.032214,0.085204,0.254776,0.000000,-0.027329,0.084360,0.151543,0.922409,,,,,,,,,,,,,,,,0.157087,0.018532,-0.188663,-0.001806,0.018445,0.004320,0.007105,0.018472,-0.195432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027307,0.084322,0.151547,,,,,,,,,,,,,,,,0.230875,0.401687,0.267671,0.193353,0.429941,0.177455,,,,,,,,,,0.276070,0.368642,0.183329,,,,,,,,,,,,,,,,,,,,,
2917,58.340000,0.103046,0.391321,0.258091,-0.877290,0.004936,0.065797,0.210398,0.080706,0.046221,0.034221,0.207728,0.000000,0.018055,0.078394,0.179235,0.901532,0.018788,0.050793,0.258426,0.000000,-0.031792,0.083481,0.254907,0.000000,-0.026591,0.082098,0.151696,0.922409,,,,,,,,,,,,,,,,0.157079,0.018528,-0.188648,-0.001810,0.018443,0.004328,0.007083,0.018353,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026738,0.082186,0.151607,,,,,,,,,,,,,,,,0.221146,0.408055,0.266633,0.182683,0.434888,0.176482,,,,,,,,,,0.267150,0.376389,0.182296,,,,0.046535,0.034086,0.207992,,,,,,,,,,,,,,,
2918,58.360000,0.094219,0.395126,0.243291,-0.880800,0.006193,0.064807,0.210807,0.059501,0.048585,0.034722,0.208281,0.000000,0.019024,0.077947,0.179748,0.901532,0.020309,0.050171,0.258871,0.000000,-0.031379,0.081054,0.255159,0.000000,-0.025576,0.080142,0.151975,0.922409,,,,,,,,,,,,,,,,0.157092,0.018536,-0.188650,-0.001804,0.018451,0.004331,0.007127,0.018358,-0.195395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025957,0.080104,0.151543,,,,,,,,,,,,,,,,0.211169,0.414148,0.265559,0.171914,0.439368,0.175316,,,,,,,,,,0.258192,0.383762,0.181417,,,,0.048653,0.034474,0.208257,0.019149,0.077353,0.181488,,,,,,,,,,,,
2919,58.380000,0.091745,0.398190,0.229195,-0.883457,0.007603,0.064108,0.210563,0.080706,0.050845,0.035232,0.208346,0.000000,0.020114,0.077369,0.179425,0.901532,0.022039,0.050255,0.258765,0.000000,-0.030505,0.079615,0.254722,0.000000,-0.024477,0.078070,0.151559,0.922409,,,,,,,,,,,,,,,,0.157095,0.018538,-0.188659,-0.001798,0.018450,0.004320,0.007094,0.018355,-0.195434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024859,0.078030,0.151160,,,,,,,,,,,,,,,,0.201024,0.419934,0.264515,0.160913,0.443625,0.174001,,,,,,,,,,0.249424,0.390767,0.180403,,,,0.050950,0.034934,0.208439,0.020250,0.076866,0.181023,,,,,,,,,,,,
2920,58.400000,0.087790,0.401034,0.214856,-0.886173,0.009113,0.063309,0.210354,0.080706,0.053213,0.035743,0.208374,0.000000,0.021283,0.076780,0.179171,0.901532,0.023859,0.050150,0.258656,0.000000,-0.029540,0.077885,0.254356,0.000000,-0.023250,0.075987,0.151214,0.922409,,,,,,,,,,,,,,,,0.157094,0.018534,-0.188665,-0.001801,0.018451,0.004320,0.007093,0.018354,-0.195432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023636,0.075957,0.150771,,,,,,,,,,,,,,,,0.190427,0.425948,0.263548,0.150218,0.447405,0.172718,,,,,,,,,,0.240213,0.397861,0.179074,,,,0.053358,0.035439,0.208551,0.021423,0.076414,0.180551,,,,,,,,,,,,
2921,58.420000,0.086434,0.403542,0.198870,-0.888895,0.010926,0.062486,0.210655,0.080706,0.055861,0.036281,0.208973,0.000000,0.022679,0.075984,0.179324,0.901532,0.026063,0.050324,0.259097,0.000000,-0.028170,0.076340,0.254499,0.000000,-0.021802,0.073502,0.151383,0.922409,,,,,,,,,,,,,,,,0.157094,0.018542,-0.188662,-0.001802,0.018454,0.004320,0.007094,0.018357,-0.195436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022078,0.073570,0.150892,,,,,,,,,,,,,,,,0.180377,0.430708,0.262301,0.139662,0.450733,0.171206,,,,,,,,,,0.231180,0.404141,0.178252,,,,0.055881,0.036014,0.208930,0.022798,0.075898,0.180140,,,,,,,,,,,,
2922,58.440000,0.087146,0.410777,0.188533,-0.887763,0.012738,0.062009,0.210585,0.080706,0.058167,0.036629,0.209758,0.000000,0.024608,0.075329,0.179222,0.901532,0.027524,0.050742,0.259350,0.000000,-0.027124,0.075681,0.253792,0.000000,-0.019485,0.071665,0.150801,0.922409,,,,,,,,,,,,,,,,0.157091,0.018539,-0.188656,-0.001806,0.018454,0.004329,0.007092,0.018355,-0.195428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020111,0.071784,0.150082,,,,,,,,,,,,,,,,0.170019,0.435459,0.261001,0.129400,0.453598,0.169337,,,,,,,,,,0.222321,0.409978,0.177518,0.130469,0.406243,0.240039,0.058495,0.036667,0.209595,0.025249,0.074655,0.180644,0.027412,0.051037,0.258944,,,,,,,,,
2923,58.460000,0.081654,0.416315,0.172520,-0.888961,0.014616,0.061391,0.210620,0.080706,0.060895,0.037584,0.210297,0.000000,0.026279,0.074950,0.179282,0.901532,0.029379,0.050890,0.259564,0.000000,-0.026045,0.073906,0.253431,0.000000,-0.017427,0.069626,0.150528,0.922409,,,,,,,,,,,,,,,,0.157089,0.018535,-0.188654,-0.001806,0.018449,0.004324,0.007221,0.018243,-0.195121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017981,0.069678,0.149729,,,,,,,,,,,,,,,,0.159793,0.439913,0.259401,0.119355,0.456102,0.167260,,,,,,,,,,0.213570,0.415427,0.176580,,,,0.061196,0.037454,0.210262,0.026806,0.074436,0.180494,0.029399,0.051272,0.259393,,,,,,,,,
2924,58.480000,0.076119,0.420166,0.157006,-0.890514,0.016784,0.060780,0.210556,0.080706,0.063832,0.038528,0.210558,0.000000,0.028145,0.074593,0.179218,0.901532,0.031644,0.050976,0.259614,0.000000,-0.024485,0.072105,0.253115,0.000000,-0.015215,0.067697,0.150275,0.922409,,,,,,,,,,,,,,,,0.157090,0.018532,-0.188659,-0.001801,0.018451,0.004318,0.007091,0.018355,-0.195431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015720,0.067747,0.149376,,,,,,,,,,,,,,,,0.149863,0.443930,0.257570,0.109431,0.458252,0.165071,,,,,,,,,,0.204808,0.420587,0.175245,,,,0.064143,0.038301,0.210723,0.028510,0.074220,0.180287,0.031781,0.051385,0.259526,,,,,,,,,
2925,58.500000,0.070351,0.424510,0.141246,-0.891567,0.019241,0.060148,0.210542,0.080706,0.067016,0.039506,0.210931,0.000000,0.030326,0.074211,0.179216,0.901532,0.034114,0.051054,0.259733,0.000000,-0.022657,0.070241,0.252796,0.000000,-0.012591,0.065730,0.150035,0.922409,,,,,,,,,,,,,,,,0.157095,0.018537,-0.188659,-0.001802,0.018455,0.004317,0.007093,0.018354,-0.195424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013134,0.065781,0.148896,,,,,,,,,,,,,,,,0.140056,0.447644,0.255455,0.099755,0.460034,0.162600,,,,,,,,,,0.195003,0.425525,0.174532,,,,0.067344,0.039214,0.211246,0.030643,0.073937,0.180246,0.034380,0.051534,0.259834,,,,,,,,,
2926,58.520000,0.069755,0.430204,0.121929,-0.891735,0.022210,0.059500,0.211224,0.080706,0.070687,0.040593,0.212306,0.000000,0.033028,0.073424,0.179743,0.901532,0.037016,0.051772,0.260668,0.000000,-0.020349,0.068792,0.252998,0.000000,-0.009331,0.062921,0.150404,0.922409,,,,,,,,,,,,,,,,0.157094,0.018534,-0.188659,-0.001802,0.018451,0.004316,0.007096,0.018354,-0.195429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009666,0.063283,0.149058,,,,,,,,,,,,,,,,0.130016,0.451139,0.252916,0.090448,0.461301,0.159453,,,,,,,,,,0.187489,0.430245,0.172225,,,,0.070855,0.040195,0.212398,0.033256,0.073430,0.180443,0.036996,0.051927,0.260381,,,,,,,,,
2927,58.540000,0.063884,0.441884,0.097707,-0.889444,0.026103,0.058871,0.212327,0.080706,0.075417,0.042399,0.214669,0.000000,0.036888,0.072901,0.180882,0.901532,0.040220,0.052528,0.262168,0.000000,-0.017736,0.066590,0.253085,0.000000,-0.004273,0.059936,0.150831,0.922409,,,,,,,,,,,,,,,,0.157087,0.018533,-0.188655,-0.001811,0.018446,0.004323,0.007182,0.018115,-0.195126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119338,0.454412,0.249815,0.081575,0.462035,0.155583,,,,,,,,,,0.179407,0.434478,0.169992,,,,0.076130,0.042191,0.214739,0.036686,0.072810,0.181245,0.039678,0.052581,0.261653,,,,,,,,,
2928,58.560000,0.063489,0.450888,0.082106,-0.886526,0.029765,0.058472,0.213275,0.080706,0.079483,0.043465,0.216682,0.000000,0.040675,0.072335,0.181798,0.901532,0.043214,0.053286,0.263433,0.000000,-0.014959,0.065535,0.253181,0.000000,0.000414,0.057741,0.151278,0.922409,,,,,,,,,,,,,,,,0.157091,0.018534,-0.188651,-0.001806,0.018450,0.004330,0.007085,0.018350,-0.195419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109200,0.457344,0.246409,0.072843,0.462293,0.151357,,,,,,,,,,0.171354,0.438258,0.167886,,,,0.080153,0.043247,0.216706,0.040490,0.072248,0.182134,0.042726,0.053373,0.263000,,,,,,,,,
2929,58.580000,0.062003,0.457189,0.066302,-0.884725,0.033543,0.058197,0.214207,0.080706,0.083644,0.044729,0.218349,0.000000,0.044387,0.071978,0.182672,0.901532,0.046576,0.054053,0.264572,0.000000,-0.011817,0.064424,0.253531,0.000000,0.004925,0.055799,0.151910,0.922409,,,,,,,,,,,,,,,,0.157100,0.018540,-0.188660,-0.001799,0.018454,0.004320,0.007102,0.018360,-0.195434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099527,0.459856,0.242764,0.064226,0.462306,0.147082,,,,,,,,,,0.163278,0.441770,0.165271,,,,0.084299,0.044482,0.218319,0.044219,0.071840,0.183036,0.046115,0.054157,0.264158,,,,,,,,,
2930,58.600000,0.062156,0.461564,0.051099,-0.883451,0.036942,0.058210,0.214678,0.080706,0.087358,0.046172,0.219362,0.000000,0.047636,0.071813,0.183015,0.901532,0.049719,0.055169,0.265187,0.000000,-0.008852,0.063784,0.253595,0.000000,0.008848,0.054113,0.152231,0.922409,,,,,,,,,,,,,,,,0.157100,0.018536,-0.188666,-0.001797,0.018458,0.004313,0.007099,0.018357,-0.195433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090626,0.462077,0.239061,0.055721,0.462296,0.143083,,,,,,,,,,0.154965,0.444639,0.162658,,,,0.087945,0.046000,0.219361,0.047383,0.071913,0.183141,0.049313,0.055359,0.265091,,,,,,,,,
2931,58.620000,0.061864,0.463008,0.037735,-0.883387,0.039585,0.058866,0.215241,0.080706,0.090271,0.048101,0.220111,0.000000,0.049984,0.072342,0.183426,0.901532,0.052375,0.056737,0.265794,0.000000,-0.006374,0.063801,0.254050,0.000000,0.011668,0.053347,0.152825,0.922409,,,,,,,,,,,,,,,,0.157087,0.018532,-0.188653,-0.001810,0.018449,0.004330,0.007086,0.018353,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082423,0.464226,0.235188,0.047553,0.462510,0.139276,,,,,,,,,,0.147423,0.447700,0.158983,,,,0.090846,0.047925,0.220047,0.049758,0.072444,0.183547,0.051974,0.056995,0.265802,,,,,,,,,
2932,58.640000,0.062049,0.464148,0.025349,-0.883218,0.041649,0.059992,0.215704,0.080706,0.092554,0.050396,0.220727,0.000000,0.051775,0.073313,0.183736,0.901532,0.054444,0.058745,0.266284,0.000000,-0.004436,0.064385,0.254429,0.000000,0.013906,0.053123,0.153344,0.922409,,,,,,,,,,,,,,,,0.157087,0.018534,-0.188646,-0.001809,0.018449,0.004329,0.007100,0.018469,-0.195423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074713,0.466427,0.231303,0.039929,0.462770,0.135291,,,,,,,,,,0.140421,0.450919,0.154783,,,,0.093118,0.050213,0.220603,0.051571,0.073411,0.183865,0.054043,0.059059,0.266369,,,,,,,,,
2933,58.660000,0.061478,0.464699,0.013932,-0.883222,0.043229,0.061490,0.216204,0.080706,0.094324,0.053002,0.221293,0.000000,0.053066,0.074710,0.184104,0.901532,0.056064,0.060996,0.266788,0.000000,-0.002925,0.065297,0.254909,0.000000,0.015615,0.053446,0.153927,0.922409,,,,,,,,,,,,,,,,0.157058,0.018515,-0.188676,-0.001805,0.018450,0.004321,0.007091,0.018361,-0.195428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067557,0.468731,0.227319,0.032772,0.463184,0.131264,,,,,,,,,,0.133579,0.453768,0.150915,,,,0.094868,0.052828,0.221127,0.052882,0.074810,0.184194,0.055680,0.061350,0.266994,,,,,,,,,
2934,58.680000,0.058209,0.464948,-0.001111,-0.883422,0.044945,0.063286,0.216543,0.080706,0.096276,0.056358,0.221617,0.000000,0.054342,0.076528,0.184320,0.901532,0.057859,0.063588,0.267107,0.000000,-0.001248,0.066041,0.255290,0.000000,0.017496,0.053917,0.154378,0.922409,,,,,,,,,,,,,,,,0.156969,0.018468,-0.188737,-0.001805,0.018450,0.004323,0.007104,0.018466,-0.195424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060841,0.471139,0.223351,0.026101,0.463817,0.127261,,,,,,,,,,0.127218,0.456406,0.147253,,,,0.096681,0.055980,0.221457,0.053892,0.076589,0.184518,0.057002,0.064104,0.267357,,,,,,,,,
2935,58.700000,0.059207,0.466410,-0.008115,-0.882548,0.046086,0.065659,0.216532,0.080706,0.097480,0.059371,0.221794,0.000000,0.055413,0.078739,0.184223,0.901532,0.058862,0.066533,0.267125,0.000000,-0.000238,0.068200,0.255137,0.000000,0.018911,0.055452,0.154379,0.922409,,,,,,,,,,,,,,,,0.157123,0.018470,-0.188551,-0.001796,0.018452,0.004317,0.007097,0.018349,-0.195434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019999,0.464646,0.123299,,,,,,,,,,0.121300,0.459380,0.143693,,,,0.097764,0.059124,0.221862,0.054819,0.078654,0.184614,0.044566,0.105618,0.289682,,,,,,,,,
2936,58.720000,0.058046,0.467657,-0.016624,-0.881845,0.046922,0.067993,0.216083,0.080706,0.098402,0.062573,0.221475,0.000000,0.056096,0.081031,0.183714,0.901532,0.059587,0.069375,0.266693,0.000000,0.000491,0.070010,0.254591,0.000000,0.020034,0.056976,0.153944,0.922409,,,,,,,,,,,,,,,,0.157125,0.018470,-0.188547,-0.001798,0.018451,0.004325,0.007096,0.018357,-0.195431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014132,0.465667,0.119785,,,,,,,,,,0.115519,0.462372,0.140460,,,,0.098652,0.062338,0.221549,0.055512,0.080930,0.184132,0.045530,0.107527,0.289040,,,,,,,,,
2937,58.740000,0.058164,0.464815,-0.022190,-0.883217,0.047119,0.070473,0.215133,0.080706,0.098684,0.065562,0.220195,0.000000,0.055947,0.083422,0.182631,0.901532,0.060121,0.072246,0.265645,0.000000,0.000939,0.072265,0.253951,0.000000,0.019906,0.058872,0.153242,0.922409,,,,,,,,,,,,,,,,0.157116,0.018467,-0.188544,-0.001810,0.018455,0.004332,0.007086,0.018353,-0.195429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008015,0.466639,0.117049,,,,,,,,,,0.109654,0.465491,0.137101,,,,0.099010,0.065352,0.220189,0.055461,0.083361,0.182944,0.045908,0.109934,0.288418,,,,,,,,,
2938,58.760000,0.058389,0.461204,-0.026317,-0.884979,0.047302,0.072957,0.213787,0.080706,0.098939,0.068406,0.218431,0.000000,0.055768,0.085826,0.181158,0.901532,0.060719,0.075028,0.264179,0.000000,0.001441,0.074609,0.252989,0.000000,0.019642,0.060917,0.152179,0.922409,,,,,,,,,,,,,,,,0.157114,0.018466,-0.188545,-0.001806,0.018449,0.004328,0.007183,0.018121,-0.195127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002020,0.467680,0.114754,,,,,,,,,,0.103784,0.468685,0.133890,,,,0.099328,0.068223,0.218365,0.055333,0.085784,0.181429,0.046354,0.112362,0.287330,,,,,,,,,
2939,58.780000,0.056473,0.461403,-0.034997,-0.884700,0.048328,0.075565,0.213161,0.080706,0.100037,0.071922,0.217797,0.000000,0.056557,0.088426,0.180468,0.901532,0.061730,0.078100,0.263535,0.000000,0.002464,0.076611,0.252379,0.000000,0.020850,0.062766,0.151624,0.922409,,,,,,,,,,,,,,,,0.157120,0.018466,-0.188546,-0.001802,0.018453,0.004325,0.007105,0.018465,-0.195424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002797,0.469327,0.112470,,,,,,,,,,0.099062,0.471537,0.131661,,,,0.100411,0.071754,0.217716,0.056164,0.088388,0.180721,0.047499,0.114478,0.286635,,,,,,,,,
2940,58.800000,0.053909,0.464908,-0.041296,-0.882751,0.049088,0.078098,0.212241,0.080706,0.100810,0.075188,0.217250,0.000000,0.057369,0.091034,0.179591,0.901532,0.062095,0.080881,0.262707,0.000000,0.002936,0.078547,0.251132,0.000000,0.022232,0.064841,0.150528,0.922409,,,,,,,,,,,,,,,,0.157130,0.018472,-0.188552,-0.001797,0.018455,0.004315,0.007141,0.018365,-0.195414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007476,0.470599,0.110026,,,,,,,,,,0.094302,0.474674,0.129869,,,,0.101129,0.074999,0.217188,0.056985,0.090999,0.179832,0.048123,0.116409,0.285477,,,,,,,,,
2941,58.820000,0.051704,0.465592,-0.048202,-0.882172,0.050274,0.080606,0.211434,0.080706,0.102027,0.078452,0.216492,0.000000,0.058395,0.093577,0.178758,0.901532,0.063197,0.083704,0.261903,0.000000,0.004088,0.080491,0.250287,0.000000,0.023663,0.066808,0.149733,0.922409,,,,,,,,,,,,,,,,0.157117,0.018465,-0.188541,-0.001803,0.018450,0.004327,0.007092,0.018359,-0.195428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012098,0.472013,0.108205,,,,,,,,,,0.089641,0.477555,0.128234,,,,0.102335,0.078280,0.216418,0.058022,0.093527,0.179036,,,,,,,,,,,,
2942,58.840000,0.047818,0.464628,-0.051112,-0.882735,0.051295,0.082809,0.210223,0.080706,0.103079,0.081079,0.215122,0.000000,0.059208,0.095983,0.177577,0.901532,0.064338,0.085811,0.260667,0.000000,0.005224,0.082136,0.249208,0.000000,0.024623,0.069035,0.148543,0.922409,,,,,,,,,,,,,,,,0.157106,0.018464,-0.188540,-0.001812,0.018443,0.004332,0.007089,0.018469,-0.195418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016831,0.473264,0.107136,,,,,,,,,,0.085016,0.480338,0.126562,,,,0.103302,0.081001,0.215011,0.059165,0.095970,0.177781,0.005054,0.082041,0.249025,,,,,,,,,
2943,58.860000,0.044189,0.462485,-0.056985,-0.883690,0.052612,0.084874,0.208752,0.080706,0.104442,0.083837,0.213360,0.000000,0.060165,0.098179,0.176074,0.901532,0.065897,0.088011,0.259124,0.000000,0.006774,0.083552,0.247993,0.000000,0.025782,0.070792,0.147210,0.922409,,,,,,,,,,,,,,,,0.157116,0.018465,-0.188544,-0.001803,0.018450,0.004322,0.007090,0.018362,-0.195431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021241,0.474446,0.106338,,,,,,,,,,0.080535,0.482924,0.125355,,,,0.104691,0.083752,0.213238,0.060089,0.098096,0.176360,0.006630,0.083437,0.247736,,,,,,,,,
2944,58.880000,0.040953,0.458847,-0.063543,-0.885294,0.054185,0.086858,0.207072,0.080706,0.106063,0.086554,0.211220,0.000000,0.061260,0.100246,0.174320,0.901532,0.067870,0.090216,0.257322,0.000000,0.008720,0.084918,0.246719,0.000000,0.027012,0.072358,0.145778,0.922409,,,,,,,,,,,,,,,,0.157126,0.018471,-0.188554,-0.001799,0.018459,0.004322,0.007097,0.018363,-0.195432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025219,0.475558,0.105770,,,,,,,,,,0.076444,0.485316,0.124414,,,,0.106484,0.086508,0.211013,0.060953,0.100059,0.174740,0.008004,0.084751,0.246296,,,,,,,,,
2945,58.900000,0.036985,0.458275,-0.066582,-0.885541,0.055064,0.088431,0.205449,0.080706,0.106951,0.088574,0.209494,0.000000,0.061954,0.102019,0.172740,0.901532,0.068820,0.091702,0.255687,0.000000,0.009699,0.085919,0.245177,0.000000,0.027899,0.073944,0.144149,0.922409,,,,,,,,,,,,,,,,0.157123,0.018469,-0.188553,-0.001799,0.018455,0.004324,0.007094,0.018355,-0.195435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028933,0.476529,0.105565,,,,,,,,,,0.072489,0.487288,0.123940,,,,0.107271,0.088541,0.209371,0.061830,0.101890,0.173067,0.009383,0.085788,0.244889,,,,,,,,,
