Format Version,1.21,Take Name,Take 2024-08-16 12.26.00 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.26.00.842 AM,Total Frames in Take,3047,Total Exported Frames,3047,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2267,45.340000,-0.389098,-0.346310,-0.268519,0.810291,0.145667,0.230457,0.370549,0.237939,0.176711,0.189698,0.379695,0.880166,0.153691,0.223269,0.336112,0.713227,0.166494,0.234512,0.418230,0.743972,0.125484,0.276422,0.404054,1.000000,0.105954,0.228383,0.314654,0.000000,,,,,,,,,,,,,,,,0.000496,0.018396,0.004478,0.009363,0.018008,-0.195487,0.159178,0.018568,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381610,0.471113,0.147233,,,,,,,,,,0.434545,0.477464,0.242575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166731,0.234180,0.417491,,,,,,,,,,,,,0.453990,0.394642,0.173195,0.176512,0.189200,0.379534,,,,,,,,,,0.153721,0.223293,0.337110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,45.360000,-0.389026,-0.346431,-0.268659,0.810226,0.145774,0.230489,0.370514,0.237939,0.176809,0.189725,0.379668,0.880166,0.153810,0.223303,0.336079,0.713227,0.166583,0.234536,0.418203,0.743972,0.125584,0.276453,0.404015,1.000000,0.106083,0.228425,0.314603,0.000000,,,,,,,,,,,,,,,,0.000496,0.018398,0.004478,0.009378,0.018034,-0.195498,0.159178,0.018564,-0.188541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381799,0.471215,0.147132,,,,,,,,,,0.434712,0.477531,0.242395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166825,0.234202,0.417462,,,,,,,,,,,,,0.454136,0.394742,0.173097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,45.380000,-0.389099,-0.346442,-0.268425,0.810264,0.145854,0.230471,0.370510,0.237939,0.176906,0.189721,0.379668,0.880166,0.153885,0.223280,0.336076,0.713227,0.166673,0.234539,0.418194,0.743972,0.125655,0.276437,0.404005,1.000000,0.106151,0.228379,0.314609,0.000000,,,,,,,,,,,,,,,,0.000501,0.018396,0.004475,0.009343,0.018010,-0.195468,0.159180,0.018562,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381979,0.471324,0.147080,,,,,,,,,,0.434843,0.477580,0.242286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166905,0.234209,0.417455,,,,,,,,,,,,,0.454300,0.394845,0.172963,0.176703,0.189218,0.379514,,,,,,,,,,0.153935,0.223330,0.337037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,45.400000,-0.389092,-0.346378,-0.268371,0.810313,0.145915,0.230431,0.370498,0.237939,0.176971,0.189683,0.379649,0.880166,0.153940,0.223242,0.336062,0.713227,0.166742,0.234498,0.418178,0.743972,0.125719,0.276394,0.403998,1.000000,0.106202,0.228339,0.314604,0.000000,,,,,,,,,,,,,,,,0.000499,0.018396,0.004476,0.009374,0.018073,-0.195499,0.159177,0.018564,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382169,0.471412,0.147050,,,,,,,,,,0.434955,0.477627,0.242211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166976,0.234167,0.417442,,,,,,,,,,,,,0.454456,0.394915,0.172930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,45.420000,-0.388942,-0.346365,-0.268713,0.810277,0.146008,0.230360,0.370473,0.237939,0.177041,0.189593,0.379615,0.880166,0.154042,0.223183,0.336036,0.713227,0.166820,0.234395,0.418162,0.743972,0.125822,0.276317,0.403987,1.000000,0.106313,0.228313,0.314564,0.000000,,,,,,,,,,,,,,,,0.000497,0.018394,0.004473,0.009676,0.017670,-0.195044,0.159182,0.018567,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382374,0.471453,0.147023,,,,,,,,,,0.435086,0.477647,0.242149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167090,0.234029,0.417413,,,,,,,,,,,,,0.454600,0.394985,0.172936,0.176811,0.189094,0.379464,,,,,,,,,,0.154122,0.223277,0.336916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,45.440000,-0.387957,-0.349029,-0.263086,0.811452,0.145813,0.229878,0.370672,0.237939,0.177357,0.189528,0.379918,0.880166,0.153925,0.222705,0.336253,0.713227,0.166589,0.234308,0.418342,0.743972,0.125065,0.275674,0.404064,1.000000,0.106129,0.227177,0.314783,0.000000,,,,,,,,,,,,,,,,0.000500,0.018398,0.004477,0.009396,0.018104,-0.195373,0.159181,0.018566,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382543,0.471531,0.147046,,,,,,,,,,0.435173,0.477706,0.242109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454728,0.395093,0.172939,,,,,,,,,,,,,,,,,,,,,,0.106275,0.226032,0.315580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,45.460000,-0.387493,-0.346004,-0.269129,0.810987,0.146048,0.230117,0.370763,0.237939,0.177099,0.189332,0.379768,0.880166,0.154086,0.223059,0.336302,0.713227,0.166857,0.233999,0.418466,0.743972,0.125842,0.275951,0.404432,1.000000,0.106356,0.228241,0.314846,0.000000,,,,,,,,,,,,,,,,0.000499,0.018394,0.004481,0.009336,0.018057,-0.195471,0.159177,0.018564,-0.188539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382717,0.471606,0.147052,,,,,,,,,,0.435251,0.477750,0.242065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454878,0.395228,0.172902,0.176868,0.189002,0.379501,,,,,,,,,,0.154175,0.223169,0.336965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,45.480000,-0.387479,-0.346100,-0.269005,0.810994,0.146056,0.230111,0.370760,0.237939,0.177119,0.189336,0.379772,0.880166,0.154099,0.223052,0.336301,0.713227,0.166861,0.234005,0.418464,0.743972,0.125834,0.275943,0.404423,1.000000,0.106368,0.228218,0.314842,0.000000,,,,,,,,,,,,,,,,0.000499,0.018397,0.004477,0.009339,0.018140,-0.195464,0.159181,0.018566,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382881,0.471682,0.147038,,,,,,,,,,0.435333,0.477808,0.242016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455016,0.395376,0.172911,0.176890,0.189007,0.379511,,,,,,,,,,0.154186,0.223166,0.336952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,45.500000,-0.387372,-0.346137,-0.269135,0.810986,0.146018,0.230115,0.370745,0.237939,0.177073,0.189335,0.379755,0.880166,0.154067,0.223064,0.336286,0.713227,0.166813,0.233996,0.418455,0.743972,0.125794,0.275942,0.404414,1.000000,0.106342,0.228240,0.314817,0.000000,,,,,,,,,,,,,,,,0.000498,0.018394,0.004479,0.009339,0.018053,-0.195466,0.159183,0.018569,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383030,0.471757,0.147020,,,,,,,,,,0.435395,0.477872,0.241965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455103,0.395505,0.172930,0.176842,0.189008,0.379493,,,,,,,,,,0.154157,0.223182,0.336929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,45.520000,-0.387830,-0.349201,-0.263239,0.811389,0.145722,0.229873,0.370700,0.237939,0.177259,0.189519,0.379956,0.880166,0.153851,0.222705,0.336284,0.713227,0.166474,0.234293,0.418382,0.743972,0.124960,0.275664,0.404090,1.000000,0.106067,0.227184,0.314791,0.000000,,,,,,,,,,,,,,,,0.000500,0.018396,0.004478,0.009679,0.017674,-0.195045,0.159182,0.018567,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383165,0.471816,0.146978,,,,,,,,,,0.435488,0.477909,0.241856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455150,0.395650,0.172884,0.176771,0.189028,0.379493,,,,,,,,,,0.154023,0.223158,0.337053,,,,,,,0.106257,0.226010,0.315624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,45.540000,-0.387576,-0.345940,-0.269102,0.810984,0.145880,0.230199,0.370806,0.237939,0.176930,0.189413,0.379811,0.880166,0.153912,0.223137,0.336345,0.713227,0.166698,0.234086,0.418505,0.743972,0.125682,0.276039,0.404473,1.000000,0.106179,0.228319,0.314896,0.000000,,,,,,,,,,,,,,,,0.000500,0.018395,0.004475,0.009375,0.018091,-0.195503,0.159178,0.018566,-0.188544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383305,0.471845,0.146897,,,,,,,,,,0.435558,0.478000,0.241746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455200,0.395810,0.172803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,45.560000,-0.389467,-0.349264,-0.262847,0.810704,0.145675,0.230111,0.370619,0.237939,0.177185,0.189764,0.379997,0.880166,0.153779,0.222816,0.336223,0.713227,0.166459,0.234680,0.418273,0.743972,0.124970,0.276035,0.403860,1.000000,0.105985,0.227259,0.314743,0.000000,,,,,,,,,,,,,,,,0.000496,0.018391,0.004481,0.009334,0.018014,-0.195469,0.159177,0.018563,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383453,0.471853,0.146777,,,,,,,,,,0.435593,0.478086,0.241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166862,0.234182,0.417553,,,,,,,,,,,,,0.455260,0.396013,0.172728,0.176675,0.189179,0.379624,,,,,,,,,,0.153929,0.223265,0.337117,,,,,,,0.106187,0.226103,0.315576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,45.580000,-0.389432,-0.346894,-0.267948,0.810069,0.145769,0.230514,0.370670,0.237939,0.176850,0.189800,0.379890,0.880166,0.153816,0.223285,0.336248,0.713227,0.166569,0.234658,0.418355,0.743972,0.125523,0.276506,0.404100,1.000000,0.106085,0.228320,0.314760,0.000000,,,,,,,,,,,,,,,,0.000499,0.018391,0.004480,0.009481,0.018165,-0.195487,0.159174,0.018566,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383669,0.471852,0.146654,,,,,,,,,,0.435625,0.478225,0.241474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166803,0.234329,0.417630,,,,,,,,,,,,,0.455368,0.396210,0.172725,0.176619,0.189291,0.379720,,,,,,,,,,0.153893,0.223374,0.337176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,45.600000,-0.389706,-0.347117,-0.267794,0.809892,0.145746,0.230648,0.370777,0.237939,0.176831,0.189946,0.380036,0.880166,0.153802,0.223393,0.336362,0.713227,0.166535,0.234834,0.418463,0.743972,0.125486,0.276664,0.404165,1.000000,0.106074,0.228403,0.314859,0.000000,,,,,,,,,,,,,,,,0.000502,0.018395,0.004480,0.009384,0.018036,-0.195499,0.159178,0.018565,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383898,0.471863,0.146581,,,,,,,,,,0.435745,0.478302,0.241299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166767,0.234509,0.417741,,,,,,,,,,,,,0.455490,0.396381,0.172759,0.176598,0.189431,0.379864,,,,,,,,,,0.153875,0.223492,0.337289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,45.620000,-0.388744,-0.350638,-0.261909,0.810762,0.145492,0.230363,0.371036,0.237939,0.177110,0.190116,0.380478,0.880166,0.153681,0.223088,0.336656,0.713227,0.166173,0.235005,0.418726,0.743972,0.124582,0.276227,0.404231,1.000000,0.105913,0.227378,0.315087,0.000000,,,,,,,,,,,,,,,,0.000498,0.018393,0.004476,0.009380,0.018029,-0.195489,0.159176,0.018566,-0.188545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384115,0.471906,0.146573,,,,,,,,,,0.435868,0.478421,0.241196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455624,0.396589,0.172802,0.176587,0.189593,0.380014,,,,,,,,,,0.153870,0.223629,0.337411,,,,,,,0.105931,0.226456,0.315403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,45.640000,-0.388648,-0.346649,-0.268144,0.810485,0.145734,0.230765,0.371321,0.237939,0.176827,0.190042,0.380461,0.880166,0.153780,0.223602,0.336884,0.713227,0.166539,0.234825,0.419011,0.743972,0.125480,0.276689,0.404839,1.000000,0.106045,0.228664,0.315411,0.000000,,,,,,,,,,,,,,,,0.000502,0.018394,0.004480,0.009400,0.018056,-0.195503,0.159175,0.018564,-0.188546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384318,0.471936,0.146619,,,,,,,,,,0.436010,0.478517,0.241162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455783,0.396801,0.172868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,45.660000,-0.390315,-0.347243,-0.267263,0.809720,0.145731,0.230970,0.371254,0.237939,0.176837,0.190296,0.380563,0.880166,0.153776,0.223665,0.336846,0.713227,0.166538,0.235239,0.418924,0.743972,0.125465,0.277029,0.404579,1.000000,0.106037,0.228621,0.315356,0.000000,,,,,,,,,,,,,,,,0.000498,0.018394,0.004481,0.009336,0.017984,-0.195459,0.159174,0.018564,-0.188539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384516,0.471943,0.146702,,,,,,,,,,0.436155,0.478611,0.241114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166787,0.234883,0.418186,,,,,,,,,,,,,0.455911,0.396975,0.172966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,45.680000,-0.390557,-0.347629,-0.266783,0.809596,0.145751,0.230987,0.371480,0.237939,0.176891,0.190349,0.380837,0.880166,0.153810,0.223653,0.337081,0.713227,0.166545,0.235323,0.419150,0.743972,0.125440,0.277063,0.404753,1.000000,0.106072,0.228547,0.315576,0.000000,,,,,,,,,,,,,,,,0.000494,0.018391,0.004482,0.009403,0.018055,-0.195496,0.159175,0.018569,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384710,0.471918,0.146773,,,,,,,,,,0.436244,0.478717,0.241111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166800,0.234963,0.418400,,,,,,,,,,,,,0.456046,0.397128,0.173105,0.176652,0.189833,0.380647,,,,,,,,,,0.153877,0.223738,0.338061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,45.700000,-0.390600,-0.348207,-0.266110,0.809548,0.145821,0.230949,0.371712,0.237939,0.177017,0.190366,0.381118,0.880166,0.153905,0.223597,0.337323,0.713227,0.166588,0.235358,0.419387,0.743972,0.125427,0.277024,0.404936,1.000000,0.106168,0.228400,0.315794,0.000000,,,,,,,,,,,,,,,,0.000499,0.018394,0.004482,0.009662,0.017744,-0.195063,0.159181,0.018567,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384831,0.471867,0.146853,,,,,,,,,,0.436259,0.478805,0.241128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166835,0.235004,0.418652,,,,,,,,,,,,,0.456102,0.397262,0.173213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,45.720000,-0.390407,-0.347723,-0.269424,0.808753,0.146025,0.231049,0.371854,0.237939,0.176952,0.190257,0.381245,0.880166,0.154149,0.223726,0.337469,0.713227,0.166701,0.235225,0.419590,0.743972,0.125827,0.277172,0.405132,1.000000,0.106496,0.228866,0.315833,0.000000,,,,,,,,,,,,,,,,0.000500,0.018390,0.004482,0.009360,0.018000,-0.195488,0.159177,0.018570,-0.188545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384826,0.471813,0.146954,,,,,,,,,,0.436195,0.478912,0.241192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166943,0.234930,0.418875,,,,,,,,,,,,,0.456114,0.397366,0.173350,0.176843,0.189781,0.381196,,,,,,,,,,0.154126,0.223652,0.338474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,45.740000,-0.390531,-0.347962,-0.269152,0.808681,0.146084,0.230952,0.372061,0.237939,0.177030,0.190181,0.381480,0.880166,0.154217,0.223613,0.337682,0.713227,0.166750,0.235166,0.419798,0.743972,0.125858,0.277084,0.405309,1.000000,0.106565,0.228717,0.316035,0.000000,,,,,,,,,,,,,,,,0.000503,0.018396,0.004481,0.009410,0.018064,-0.195501,0.159176,0.018564,-0.188540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384788,0.471763,0.147065,,,,,,,,,,0.436139,0.478949,0.241261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166983,0.234881,0.419093,,,,,,,,,,,,,0.456096,0.397421,0.173475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,45.760000,-0.390500,-0.347291,-0.271316,0.808261,0.146204,0.230993,0.372228,0.191691,0.176969,0.190077,0.381611,0.880166,0.154338,0.223674,0.337845,0.713227,0.166844,0.235044,0.419991,0.743972,0.126143,0.277157,0.405532,1.000000,0.106727,0.229014,0.316163,0.000000,,,,,,,,,,,,,,,,0.000503,0.018393,0.004481,0.009740,0.017829,-0.194983,0.159176,0.018563,-0.188540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384742,0.471710,0.147153,,,,,,,,,,0.436040,0.478960,0.241351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166995,0.234849,0.419286,,,,,,,,,,,,,0.456076,0.397442,0.173572,0.176978,0.189635,0.381629,,,,,,,,,,0.154231,0.223436,0.338882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,45.780000,-0.390546,-0.347399,-0.271336,0.808186,0.146223,0.230933,0.372332,0.191691,0.176985,0.190017,0.381728,0.880166,0.154364,0.223607,0.337951,0.713227,0.166853,0.234991,0.420098,0.743972,0.126156,0.277103,0.405623,1.000000,0.106759,0.228944,0.316258,0.000000,,,,,,,,,,,,,,,,0.000497,0.018397,0.004484,0.009337,0.017981,-0.195462,0.159175,0.018566,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384712,0.471677,0.147220,,,,,,,,,,0.436002,0.478976,0.241409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167009,0.234793,0.419393,,,,,,,,,,,,,0.456050,0.397477,0.173649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,45.800000,-0.390435,-0.347374,-0.271265,0.808274,0.146206,0.230869,0.372377,0.191691,0.176977,0.189959,0.381762,0.880166,0.154345,0.223553,0.337994,0.713227,0.166839,0.234922,0.420142,0.743972,0.126131,0.277028,0.405679,1.000000,0.106736,0.228884,0.316307,0.000000,,,,,,,,,,,,,,,,0.000502,0.018398,0.004479,0.009366,0.017997,-0.195490,0.159179,0.018566,-0.188543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384723,0.471687,0.147296,,,,,,,,,,0.436001,0.478979,0.241440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166992,0.234725,0.419433,,,,,,,,,,,,,0.456030,0.397536,0.173664,0.176982,0.189518,0.381777,,,,,,,,,,0.154239,0.223308,0.339039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,45.820000,-0.388356,-0.345956,-0.272719,0.809394,0.146206,0.230670,0.372728,0.191691,0.176927,0.189661,0.381841,0.880166,0.154307,0.223549,0.338295,0.713227,0.166883,0.234407,0.420499,0.743972,0.126223,0.276656,0.406323,1.000000,0.106688,0.229077,0.316679,0.000000,,,,,,,,,,,,,,,,0.000501,0.018395,0.004478,0.009364,0.017999,-0.195490,0.159179,0.018566,-0.188542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384748,0.471712,0.147358,,,,,,,,,,0.436022,0.478977,0.241439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456002,0.397620,0.173595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,45.840000,-0.390842,-0.348487,-0.265264,0.809589,0.145932,0.230475,0.372521,0.237939,0.177190,0.189947,0.381961,0.880166,0.154014,0.223097,0.338138,0.713227,0.166710,0.234966,0.420184,0.743972,0.125484,0.276558,0.405702,1.000000,0.106263,0.227808,0.316621,0.000000,,,,,,,,,,,,,,,,0.000501,0.018395,0.004482,0.009361,0.018002,-0.195490,0.159173,0.018565,-0.188540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384812,0.471711,0.147370,,,,,,,,,,0.436113,0.478974,0.241342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166948,0.234626,0.419459,,,,,,,,,,,,,0.455935,0.397698,0.173378,0.176927,0.189424,0.381757,,,,,,,,,,0.154119,0.223211,0.339094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,45.860000,-0.389544,-0.347934,-0.265901,0.810243,0.145910,0.230348,0.372760,0.237939,0.177160,0.189783,0.382059,0.880166,0.153984,0.223084,0.338351,0.713227,0.166697,0.234675,0.420435,0.743972,0.125476,0.276324,0.406099,1.000000,0.106231,0.227877,0.316858,0.000000,,,,,,,,,,,,,,,,0.000499,0.018396,0.004478,0.009362,0.017997,-0.195490,0.159175,0.018570,-0.188544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384889,0.471710,0.147350,,,,,,,,,,0.436204,0.479052,0.241166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455966,0.397799,0.173358,0.176891,0.189433,0.381742,,,,,,,,,,0.154094,0.223207,0.339077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,45.880000,-0.388709,-0.345825,-0.272278,0.809429,0.146063,0.230667,0.372685,0.191691,0.176808,0.189677,0.381807,0.880166,0.154141,0.223523,0.338252,0.713227,0.166776,0.234449,0.420438,0.743972,0.126088,0.276671,0.406261,1.000000,0.106503,0.229016,0.316668,0.000000,,,,,,,,,,,,,,,,0.000495,0.018393,0.004481,0.009654,0.017770,-0.195075,0.159175,0.018567,-0.188541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385051,0.471733,0.147310,,,,,,,,,,0.436267,0.479120,0.240951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456551,0.398347,0.169851,0.176837,0.189485,0.381713,,,,,,,,,,0.154053,0.223249,0.339028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
